FID,objectid,income,race,family_lon,family_lat
8669,8670,6,1,-93.364975000000001,45.093555000000002
8670,8671,6,1,-93.323402000000002,45.090243999999998
8671,8672,6,1,-93.350898999999998,45.121367999999997
8672,8673,6,1,-93.289383000000001,44.961036999999997
8673,8674,6,1,-93.257698000000005,44.957881999999998
8674,8675,6,1,-93.266113000000004,44.896884999999997
8675,8676,6,1,-93.295135000000002,45.015827000000002
8676,8677,6,1,-93.233046999999999,45.032181000000001
8677,8678,6,1,-93.213477999999995,45.558689000000001
8678,8679,6,1,-93.316956000000005,45.538586000000002
8679,8680,6,1,-93.218224000000006,45.550446000000001
8680,8681,6,1,-93.227424999999997,45.572712000000003
8681,8682,6,1,-93.231605999999999,45.559520999999997
8682,8683,6,1,-93.219147000000007,45.560955000000000
8683,8684,6,1,-93.222167999999996,45.561092000000002
8684,8685,6,1,-93.226203999999996,45.545959000000003
8685,8686,6,1,-93.366866999999999,45.464641999999998
8686,8687,6,1,-93.359748999999994,45.457050000000002
8687,8688,6,1,-93.228820999999996,45.541885000000001
8688,8689,6,1,-93.226768000000007,45.537101999999997
8689,8690,6,1,-93.223288999999994,45.560566000000001
8690,8691,6,1,-93.202194000000006,45.560988999999999
8691,8692,6,1,-93.254874999999998,45.479759000000001
8692,8693,6,1,-93.200844000000004,45.560608000000002
8693,8694,6,1,-93.257178999999994,45.539619000000002
8694,8695,6,1,-93.089211000000006,45.539566000000001
8695,8696,6,1,-93.219932999999997,45.554619000000002
8696,8697,6,1,-93.207938999999996,45.551582000000003
8697,8698,6,1,-93.211601000000002,45.551310999999998
8698,8699,6,1,-93.217788999999996,45.552101000000000
8699,8700,6,1,-93.042739999999995,45.529339000000000
8700,8701,6,1,-93.259033000000002,45.490971000000002
8701,8702,6,1,-93.182327000000001,45.899158000000000
8702,8703,6,1,-93.244643999999994,45.929569000000001
8703,8704,6,1,-92.873604000000000,46.117919999999998
8704,8705,6,1,-93.108833000000004,45.806541000000003
8705,8706,6,1,-93.044167000000002,45.864021000000001
8706,8707,6,1,-93.036026000000007,45.828308000000000
8707,8708,6,1,-93.115493999999998,45.865501000000002
8708,8709,6,1,-92.910911999999996,45.841479999999997
8709,8710,6,1,-92.942359999999994,45.763770999999998
8710,8711,6,1,-92.959862000000001,46.032496999999999
8711,8712,6,1,-93.132683000000000,45.827514999999998
8712,8713,6,1,-93.132439000000005,45.938777999999999
8713,8714,6,1,-92.891586000000004,45.775364000000003
8714,8715,6,1,-92.789017000000001,46.123412999999999
8715,8716,6,1,-92.978499999999997,46.372055000000003
8716,8717,6,1,-92.787566999999996,46.196289000000000
8717,8718,6,1,-93.119704999999996,44.983074000000002
8718,8719,6,1,-93.016189999999995,44.989910000000002
8719,8720,6,1,-93.170424999999994,44.947037000000002
8720,8721,6,1,-93.035645000000002,44.975040000000000
8721,8722,6,1,-93.063202000000004,44.950775000000000
8722,8723,6,1,-93.125091999999995,45.063904000000001
8723,8724,6,1,-93.192397999999997,44.985061999999999
8724,8725,6,1,-93.116569999999996,44.957602999999999
8725,8726,6,1,-93.175362000000007,44.954258000000003
8726,8727,6,1,-93.115364000000000,44.984271999999997
8727,8728,6,1,-93.044822999999994,45.066989999999997
8728,8729,6,1,-93.054259999999999,44.978279000000001
8729,8730,6,1,-93.015777999999997,44.966751000000002
8730,8731,6,1,-93.164512999999999,44.990397999999999
8731,8732,6,1,-93.166763000000003,44.978637999999997
8732,8733,6,1,-93.085341999999997,44.973236000000000
8733,8734,6,1,-93.019706999999997,45.082863000000003
8734,8735,6,1,-93.112289000000004,44.958626000000002
8735,8736,6,1,-93.010154999999997,45.070236000000001
8736,8737,6,1,-93.065437000000003,45.035389000000002
8737,8738,6,1,-93.033912999999998,44.963932000000000
8738,8739,6,1,-93.006698999999998,44.956684000000003
8739,8740,6,1,-93.078232000000000,44.975800000000000
8740,8741,6,1,-93.186096000000006,45.033600000000000
8741,8742,6,1,-93.095855999999998,44.988239000000000
8742,8743,6,1,-93.010734999999997,45.088771999999999
8743,8744,6,1,-93.013007999999999,45.064556000000003
8744,8745,6,1,-93.152039000000002,44.908951000000002
8745,8746,6,1,-93.143737999999999,44.958038000000002
8746,8747,6,1,-93.124549999999999,44.937885000000001
8747,8748,6,1,-92.991966000000005,44.924576000000002
8748,8749,6,1,-93.131057999999996,45.085135999999999
8749,8750,6,1,-93.115989999999996,44.975025000000002
8750,8751,6,1,-93.109482000000000,45.027042000000002
8751,8752,6,1,-93.000366000000000,45.067332999999998
8752,8753,6,1,-93.183182000000002,45.001209000000003
8753,8754,6,1,-93.192024000000004,45.001781000000001
8754,8755,6,1,-93.184134999999998,44.932827000000003
8755,8756,6,1,-93.037139999999994,44.966403999999997
8756,8757,6,1,-93.045845000000000,44.988266000000003
8757,8758,6,1,-93.056076000000004,45.014366000000003
8758,8759,6,1,-93.014999000000003,45.058768999999998
8759,8760,6,1,-93.090355000000002,44.934173999999999
8760,8761,6,1,-93.109352000000001,44.990707000000000
8761,8762,6,1,-93.093345999999997,44.927937000000000
8762,8763,6,1,-93.045235000000005,45.046863999999999
8763,8764,6,1,-93.138679999999994,45.027442999999998
8764,8765,6,1,-93.175551999999996,44.944564999999997
8765,8766,6,1,-93.209770000000006,45.085681999999998
8766,8767,6,1,-93.027434999999997,44.979438999999999
8767,8768,6,1,-93.189132999999998,44.981270000000002
8768,8769,6,1,-93.069901000000002,45.060065999999999
8769,8770,6,1,-93.070960999999997,45.059074000000003
8770,8771,6,1,-93.011024000000006,45.013934999999996
8771,8772,6,1,-93.182464999999993,44.912849000000001
8772,8773,6,1,-93.171538999999996,44.965705999999997
8773,8774,6,1,-93.066237999999998,44.958503999999998
8774,8775,6,1,-93.137383000000000,44.945945999999999
8775,8776,6,1,-93.031341999999995,44.985706000000000
8776,8777,6,1,-93.060287000000002,44.957915999999997
8777,8778,6,1,-93.051331000000005,44.979022999999998
8778,8779,6,1,-93.119338999999997,44.971148999999997
8779,8780,6,1,-93.120232000000001,44.968243000000001
8780,8781,6,1,-93.211654999999993,45.055889000000001
8781,8782,6,1,-93.109855999999994,44.967162999999999
8782,8783,6,1,-93.100182000000004,44.921505000000003
8783,8784,6,1,-93.077904000000004,45.054630000000003
8784,8785,6,1,-93.207099999999997,45.072688999999997
8785,8786,6,1,-93.108986000000002,44.984665000000000
8786,8787,6,1,-93.144356000000002,44.921638000000002
8787,8788,6,1,-93.222153000000006,45.107647000000000
8788,8789,6,1,-93.120399000000006,44.959854000000000
8789,8790,6,1,-92.988495000000000,44.968719000000000
8790,8791,6,1,-93.158614999999998,44.957183999999998
8791,8792,6,1,-93.047020000000003,44.966456999999998
8792,8793,6,1,-93.017021000000000,44.966155999999998
8793,8794,6,1,-93.120773000000000,44.937313000000003
8794,8795,6,1,-93.009651000000005,44.966743000000001
8795,8796,6,1,-93.076981000000004,44.979999999999997
8796,8797,6,1,-93.013694999999998,44.914985999999999
8797,8798,6,1,-93.031127999999995,45.020404999999997
8798,8799,6,1,-93.150893999999994,44.963982000000001
8799,8800,6,1,-93.142746000000002,44.954101999999999
8800,8801,6,1,-93.103354999999993,44.985073000000000
8801,8802,6,1,-93.033400999999998,44.982779999999998
8802,8803,6,1,-93.066681000000003,45.041901000000003
8803,8804,6,1,-93.127571000000003,45.024951999999999
8804,8805,6,1,-93.079314999999994,44.985709999999997
8805,8806,6,1,-93.007835000000000,45.082909000000001
8806,8807,6,1,-93.003319000000005,45.052956000000002
8807,8808,6,1,-93.036545000000004,45.013832000000001
8808,8809,6,1,-93.038382999999996,45.002163000000003
8809,8810,6,1,-93.213699000000005,45.099429999999998
8810,8811,6,1,-93.128967000000003,44.988483000000002
8811,8812,6,1,-93.091201999999996,44.951473000000000
8812,8813,6,1,-93.007194999999996,45.099442000000003
8813,8814,6,1,-93.061927999999995,44.952641000000000
8814,8815,6,1,-93.062629999999999,44.974254999999999
8815,8816,6,1,-93.059134999999998,44.975673999999998
8816,8817,6,1,-93.059676999999994,44.950431999999999
8817,8818,6,1,-93.107521000000006,44.978287000000002
8818,8819,6,1,-93.180572999999995,44.964092000000001
8819,8820,6,1,-93.042488000000006,44.984459000000001
8820,8821,6,1,-93.211983000000004,45.048949999999998
8821,8822,6,1,-93.214134000000001,45.058590000000002
8822,8823,6,1,-92.979454000000004,45.156818000000001
8823,8824,6,1,-93.008644000000004,45.174702000000003
8824,8825,6,1,-92.965789999999998,45.019542999999999
8825,8826,6,1,-93.006873999999996,44.873032000000002
8826,8827,6,1,-92.778167999999994,44.947723000000003
8827,8828,6,1,-92.980300999999997,45.268191999999999
8828,8829,6,1,-92.975136000000006,45.219405999999999
8829,8830,6,1,-92.770103000000006,44.929622999999999
8830,8831,6,1,-93.000434999999996,45.268982000000001
8831,8832,6,1,-92.780006000000000,45.011325999999997
8832,8833,6,1,-92.998290999999995,45.183490999999997
8833,8834,6,1,-92.982391000000007,44.967838000000000
8834,8835,6,1,-92.963607999999994,44.922054000000003
8835,8836,6,1,-92.825905000000006,45.068019999999997
8836,8837,6,1,-92.976417999999995,44.963695999999999
8837,8838,6,1,-92.805190999999994,45.031081999999998
8838,8839,6,1,-92.772178999999994,44.954287999999998
8839,8840,6,1,-92.912659000000005,44.919494999999998
8840,8841,6,1,-92.980689999999996,44.967044999999999
8841,8842,6,1,-92.951920000000001,44.894306000000000
8842,8843,6,1,-92.822090000000003,45.041386000000003
8843,8844,6,1,-92.969475000000003,45.001995000000001
8844,8845,6,1,-92.977645999999993,45.245773000000000
8845,8846,6,1,-92.965316999999999,44.948090000000001
8846,8847,6,1,-92.973785000000007,44.982402999999998
8847,8848,6,1,-92.806549000000004,45.040005000000001
8848,8849,6,1,-92.908317999999994,45.269112000000000
8849,8850,6,1,-92.992431999999994,45.278606000000003
8850,8851,6,1,-92.977798000000007,45.254092999999997
8851,8852,6,1,-92.976540000000000,45.269084999999997
8852,8853,6,1,-93.002762000000004,45.181068000000003
8853,8854,6,1,-92.947929000000002,44.924038000000003
8854,8855,6,1,-93.016791999999995,45.273682000000001
8855,8856,6,1,-92.969939999999994,44.983223000000002
8856,8857,6,1,-92.900268999999994,45.241931999999998
8857,8858,6,1,-92.953986999999998,44.857928999999999
8858,8859,6,1,-95.828093999999993,46.750957000000000
8859,8860,6,1,-95.841385000000002,46.826653000000000
8860,8861,6,1,-95.841842999999997,46.825577000000003
8861,8862,6,1,-95.839698999999996,46.820960999999997
8862,8863,6,1,-95.852103999999997,46.812362999999998
8863,8864,6,1,-95.838486000000003,46.809761000000002
8864,8865,6,1,-95.858536000000001,46.810702999999997
8865,8866,6,1,-95.693123000000000,46.726517000000001
8866,8867,6,1,-95.987815999999995,46.867386000000003
8867,8868,6,1,-95.770859000000002,46.815776999999997
8868,8869,6,1,-95.834671000000000,46.811771000000000
8869,8870,6,1,-95.803780000000003,46.769913000000003
8870,8871,6,1,-96.096558000000002,46.889361999999998
8871,8872,6,1,-95.877464000000003,46.739612999999999
8872,8873,6,1,-95.910056999999995,46.784100000000002
8873,8874,6,1,-95.838256999999999,46.831879000000001
8874,8875,6,1,-95.845291000000003,46.890532999999998
8875,8876,6,1,-95.852492999999996,46.819958000000000
8876,8877,6,1,-95.835144000000000,46.826098999999999
8877,8878,6,1,-95.845337000000001,46.824576999999998
8878,8879,6,1,-96.763228999999995,46.839764000000002
8879,8880,6,1,-96.763474000000002,46.841251000000000
8880,8881,6,1,-96.726714999999999,46.839129999999997
8881,8882,6,1,-96.727669000000006,46.840183000000003
8882,8883,6,1,-96.740593000000004,46.833568999999997
8883,8884,6,1,-96.734061999999994,46.841571999999999
8884,8885,6,1,-96.760490000000004,46.837719000000000
8885,8886,6,1,-96.761032000000000,46.861297999999998
8886,8887,6,1,-96.763610999999997,46.854438999999999
8887,8888,6,1,-96.778182999999999,46.942616000000001
8888,8889,6,1,-96.709236000000004,46.881087999999998
8889,8890,6,1,-96.261154000000005,47.077263000000002
8890,8891,6,1,-96.328002999999995,46.880153999999997
8891,8892,6,1,-96.326424000000003,46.878906000000001
8892,8893,6,1,-96.326965000000001,46.878101000000001
8893,8894,6,1,-96.721680000000006,46.844650000000001
8894,8895,6,1,-96.743813000000003,46.846572999999999
8895,8896,6,1,-96.763656999999995,46.888233000000000
8896,8897,6,1,-96.759583000000006,46.856414999999998
8897,8898,6,1,-96.759422000000001,46.839911999999998
8898,8899,6,1,-96.726662000000005,46.853825000000001
8899,8900,6,1,-96.750298000000001,46.860008000000001
8900,8901,6,1,-96.692062000000007,46.879573999999998
8901,8902,6,1,-96.651329000000004,46.777648999999997
8902,8903,6,1,-96.695175000000006,46.881968999999998
8903,8904,6,1,-96.450691000000006,46.843905999999997
8904,8905,6,1,-96.758071999999999,46.833934999999997
8905,8906,6,1,-96.758033999999995,46.835247000000003
8906,8907,6,1,-96.725516999999996,46.855274000000001
8907,8908,6,1,-96.715926999999994,46.831814000000001
8908,8909,6,1,-96.754088999999993,46.832901000000000
8909,8910,6,1,-96.748290999999995,46.842415000000003
8910,8911,6,1,-96.748497000000000,46.842269999999999
8911,8912,6,1,-96.691604999999996,46.890331000000003
8912,8913,6,1,-96.693481000000006,46.890754999999999
8913,8914,6,1,-96.774315000000001,46.872714999999999
8914,8915,6,1,-96.241523999999998,47.019866999999998
8915,8916,6,1,-95.401938999999999,47.520847000000003
8916,8917,6,1,-95.505775000000000,47.692444000000002
8917,8918,6,1,-96.515288999999996,47.302467000000000
8918,8919,6,1,-96.501213000000007,47.297165000000000
8919,8920,6,1,-95.579262000000000,46.608353000000001
8920,8921,6,1,-95.722740000000002,46.482802999999997
8921,8922,6,1,-96.071999000000005,46.647522000000002
8922,8923,6,1,-95.781745999999998,46.709820000000001
8923,8924,6,1,-95.622032000000004,46.675789000000002
8924,8925,6,1,-96.083138000000005,46.572116999999999
8925,8926,6,1,-95.573729999999998,46.592849999999999
8926,8927,6,1,-95.505179999999996,46.684013000000000
8927,8928,6,1,-95.578452999999996,46.593536000000000
8928,8929,6,1,-95.874268000000001,46.533183999999999
8929,8930,6,1,-96.601944000000003,47.779522000000000
8930,8931,6,1,-96.617042999999995,47.757773999999998
8931,8932,6,1,-96.576485000000005,47.771999000000001
8932,8933,6,1,-96.230468999999999,47.640442000000000
8933,8934,6,1,-96.441428999999999,47.790202999999998
8934,8935,6,1,-97.027443000000005,47.937610999999997
8935,8936,6,1,-97.026420999999999,47.937714000000000
8936,8937,6,1,-97.018096999999997,47.928181000000002
8937,8938,6,1,-95.739388000000005,47.578494999999997
8938,8939,6,1,-96.281441000000001,47.878715999999997
8939,8940,6,1,-96.188057000000001,47.838154000000003
8940,8941,6,1,-96.735703000000001,46.564877000000003
8941,8942,6,1,-95.144051000000005,46.431507000000003
8942,8943,6,1,-93.603943000000001,47.019306000000000
8943,8944,6,1,-93.731155000000001,46.531021000000003
8944,8945,6,1,-93.686179999999993,46.504738000000003
8945,8946,6,1,-93.628310999999997,46.762282999999996
8946,8947,6,1,-93.667175000000000,46.503135999999998
8947,8948,6,1,-94.949554000000006,47.503838000000002
8948,8949,6,1,-95.017844999999994,47.539776000000003
8949,8950,6,1,-94.879836999999995,47.476219000000000
8950,8951,6,1,-94.877303999999995,47.442368000000002
8951,8952,6,1,-94.670447999999993,47.445137000000003
8952,8953,6,1,-94.668411000000006,47.815899000000002
8953,8954,6,1,-94.892562999999996,47.487105999999997
8954,8955,6,1,-94.822593999999995,47.480583000000003
8955,8956,6,1,-94.894371000000007,47.679595999999997
8956,8957,6,1,-94.874519000000006,47.676578999999997
8957,8958,6,1,-94.880538999999999,47.480583000000003
8958,8959,6,1,-94.819412000000000,47.481735000000000
8959,8960,6,1,-94.922034999999994,47.493496000000000
8960,8961,6,1,-94.979523000000000,47.536738999999997
8961,8962,6,1,-94.885986000000003,47.489769000000003
8962,8963,6,1,-94.797325000000001,47.419288999999999
8963,8964,6,1,-94.891677999999999,47.478991999999998
8964,8965,6,1,-94.568702999999999,47.815750000000001
8965,8966,6,1,-94.831908999999996,47.477722000000000
8966,8967,6,1,-94.385077999999993,46.531897999999998
8967,8968,6,1,-94.427222999999998,46.733275999999996
8968,8969,6,1,-94.422989000000001,46.729796999999998
8969,8970,6,1,-94.478370999999996,46.795670000000001
8970,8971,6,1,-94.522964000000002,46.928825000000003
8971,8972,6,1,-94.197486999999995,46.986572000000002
8972,8973,6,1,-93.914055000000005,47.057411000000002
8973,8974,6,1,-93.919501999999994,47.258586999999999
8974,8975,6,1,-94.513069000000002,46.585911000000003
8975,8976,6,1,-95.217522000000002,47.331553999999997
8976,8977,6,1,-95.251450000000006,47.617893000000002
8977,8978,6,1,-94.174034000000006,46.433909999999997
8978,8979,6,1,-94.320847000000001,46.529834999999999
8979,8980,6,1,-94.311249000000004,46.606715999999999
8980,8981,6,1,-94.310554999999994,46.606769999999997
8981,8982,6,1,-94.290237000000005,46.527934999999999
8982,8983,6,1,-93.962776000000005,46.479579999999999
8983,8984,6,1,-93.902443000000005,46.479621999999999
8984,8985,6,1,-93.962447999999995,46.477111999999998
8985,8986,6,1,-93.907500999999996,46.451735999999997
8986,8987,6,1,-93.943504000000004,46.516517999999998
8987,8988,6,1,-94.088813999999999,46.712497999999997
8988,8989,6,1,-94.124816999999993,46.468474999999998
8989,8990,6,1,-94.130249000000006,46.642567000000000
8990,8991,6,1,-94.278862000000004,46.468834000000001
8991,8992,6,1,-94.676841999999994,47.154460999999998
8992,8993,6,1,-95.061927999999995,46.914214999999999
8993,8994,6,1,-95.065505999999999,46.919842000000003
8994,8995,6,1,-95.135574000000005,46.966251000000000
8995,8996,6,1,-94.758942000000005,47.188782000000003
8996,8997,6,1,-94.856978999999995,47.348582999999998
8997,8998,6,1,-94.902161000000007,46.962893999999999
8998,8999,6,1,-95.053566000000004,46.925376999999997
8999,9000,6,1,-95.063704999999999,46.913238999999997
9000,9001,6,1,-94.705582000000007,47.386699999999998
9001,9002,6,1,-95.067795000000004,46.917988000000001
