FID,providerid,uid,caretype,price,capacity,quality,provider_l,provider_1
1131,HNZ2LD7F,1132,family,139,37,3,-95.715744018600006,44.942337036100000
1132,PAM5QG2Z,1133,family,112,36,4,-95.715728759800001,44.944263458300000
1133,BBQ5LZ9P,1134,family,14,34,1,-95.715606689500007,44.945533752400003
1134,IAE5VP5F,1135,family,298,27,3,-95.715469999999996,44.945509999999999
1135,NYR4PS0A,1136,center,132,44,1,-95.714119999999994,44.750660000000003
1136,TLK2PP0L,1137,center,384,38,2,-95.713870000000000,44.937049999999999
1137,RCN3EL5Z,1138,center,491,97,1,-95.713679999999997,44.952010000000001
1138,XNI6IE5H,1139,center,305,43,2,-95.713600000000000,44.940500000000000
1139,EZR5EF3C,1140,center,376,44,1,-95.713329999999999,44.949080000000002
1140,AND6KU3P,1141,center,352,56,4,-95.712840000000000,46.282539999999997
1141,HLV2XY9N,1142,center,123,39,2,-95.712239999999994,44.941620000000000
1142,TDG9KP4G,1143,family,115,33,1,-95.711060000000003,44.937880000000000
1143,QFZ3YI9Y,1144,family,289,20,1,-95.710678100600006,44.942543029799999
1144,JFQ3DX5Q,1145,center,353,37,4,-95.710642000000007,44.942309999999999
1145,WCP0WV2C,1146,family,86,40,4,-95.710640999999995,44.942309999999999
1146,SYW0OE0T,1147,family,214,47,1,-95.710639999999998,44.942309999999999
1147,OZE9NX4V,1148,family,175,5,2,-95.708579999999998,44.937880000000000
1148,BII8CH6W,1149,family,39,17,3,-95.708219999999997,43.702120000000001
1149,TTG2IO2G,1150,family,286,3,1,-95.707710000000006,44.947270000000003
1150,XHM8DI9C,1151,family,29,33,4,-95.705500000000001,46.732410000000002
1151,EXH0NI1Y,1152,center,453,87,1,-95.704130000000006,46.732379999999999
1152,MJV9BO7Y,1153,center,422,85,4,-95.702811999999994,44.927930000000003
1153,DTV7EY4P,1154,family,181,27,4,-95.702610000000007,46.727060000000002
1154,IDS3OQ9N,1155,center,441,37,3,-95.699539999999999,46.727269999999997
1155,WSL5VU4L,1156,center,267,88,4,-95.699219999999997,46.729289999999999
1156,QDP8GI8C,1157,family,19,31,3,-95.699032000000003,46.729050000000001
1157,SFH2EL1J,1158,center,162,71,2,-95.698143005399999,45.354442596399998
1158,SHN8WQ6L,1159,family,102,40,3,-95.697280000000006,45.353870000000001
1159,MMH7QA0I,1160,family,104,30,2,-95.695790000000002,45.777439999999999
1160,CCA7EE2I,1161,center,308,81,2,-95.695611000000000,45.781059999999997
1161,YNX1WM9K,1162,family,116,32,2,-95.695610000000002,45.781059999999997
1162,HFU3WW7F,1163,center,244,25,2,-95.695426940900006,46.724628448499999
1163,QTO2GU8X,1164,family,248,31,2,-95.695319999999995,45.780329999999999
1164,XPF9AK4L,1165,center,163,71,1,-95.685913085899998,44.608673095699999
1165,RYJ1DT1P,1166,family,235,34,3,-95.680239999999998,46.007219999999997
1166,AFY8ID8Q,1167,family,286,49,1,-95.677650000000000,45.375399999999999
1167,QLK1FG8E,1168,family,261,32,4,-95.677610000000001,44.606890000000000
1168,WVV3NK4K,1169,family,254,44,1,-95.677299499499995,46.846397399899999
1169,FMF8GB6L,1170,family,297,46,3,-95.674880000000002,44.604849999999999
1170,TVG1LE4S,1171,family,247,26,4,-95.673614502000007,44.602592468300003
1171,ZBF1YN2U,1172,family,244,8,2,-95.673429999999996,44.602589999999999
1172,SVM7YE2O,1173,family,291,18,2,-95.672880000000006,44.605829999999997
1173,GNT6LD9V,1174,family,107,12,3,-95.672653198199995,44.605705261200001
1174,WSC5JS6H,1175,family,292,0,3,-95.672039999999996,46.852300000000000
1175,NVB6RU6N,1176,family,87,23,4,-95.668708801299999,44.606712341300003
1176,NLA2YN7M,1177,family,112,38,3,-95.668689999999998,44.607619999999997
1177,BYE0JY7K,1178,family,75,40,1,-95.667519999999996,44.608530000000002
1178,DSY4HV3K,1179,family,119,3,4,-95.666854858400001,45.774078369100003
1179,KEF5ZW8L,1180,center,327,51,3,-95.666759999999996,45.773960000000002
1180,DSJ6RN5J,1181,family,167,12,4,-95.665530000000004,47.572539999999996
1181,OQQ2NA2A,1182,center,206,99,1,-95.662940000000006,44.070270000000001
1182,YHD5CZ8R,1183,family,281,28,1,-95.658676147500003,43.952266693100000
1183,ZDN6HU1W,1184,family,176,35,3,-95.658090000000001,46.729990000000001
1184,XJF4GZ8M,1185,family,232,43,2,-95.657608032200002,43.732677459700000
1185,LJQ6DL0T,1186,family,224,39,2,-95.655349999999999,47.604100000000003
1186,TMH8DI5T,1187,family,64,34,4,-95.654560000000004,44.956209999999999
1187,DRN6HT0Q,1188,family,109,43,2,-95.654014587399999,46.729911804200000
1188,XKX0IF9O,1189,family,186,9,1,-95.649919999999995,43.577910000000003
1189,RNJ3JY3N,1190,family,46,34,2,-95.644440000000003,46.760069999999999
1190,WJK3CT1K,1191,family,139,34,1,-95.633970000000005,43.613230000000001
1191,OOL1QT1H,1192,family,299,15,1,-95.633170000000007,46.275379999999998
1192,RDW2QQ9J,1193,center,161,70,2,-95.632800000000003,46.275539999999999
1193,DQO8MR3Y,1194,center,132,52,3,-95.631659999999997,46.275570000000002
1194,FPG2IM3Y,1195,family,293,33,2,-95.630669999999995,44.229759999999999
1195,HIS0BL1M,1196,center,344,77,2,-95.630470000000003,46.532899999999998
1196,ZPM0DU9B,1197,family,160,50,4,-95.628768920900001,47.264068603500000
1197,YNK2LU0J,1198,center,486,62,3,-95.627899999999997,47.262450000000001
1198,DWD9OY6A,1199,family,180,15,4,-95.626609802199994,46.752220153800003
1199,QSF8LA5V,1200,family,204,17,3,-95.625879999999995,44.237520000000004
1200,ZFM6BG0V,1201,family,231,16,4,-95.623779296899997,44.224899292000003
1201,GOQ8QL8F,1202,family,150,35,3,-95.623249999999999,43.624319999999997
1202,DZT4HY0E,1203,family,66,31,3,-95.623161999999994,44.224910000000001
1203,AYJ6WR2Z,1204,family,213,4,2,-95.622840881299993,46.034873962399999
1204,BBD2QN4Z,1205,family,196,4,3,-95.622029999999995,46.035629999999998
1205,DDS3ZI2X,1206,center,459,84,4,-95.621790000000004,48.300220000000003
1206,ZEH3VN9M,1207,family,250,35,2,-95.621709999999993,44.691200000000002
1207,YLB2LL5I,1208,family,205,23,4,-95.621620178200004,44.692142486599998
1208,OMN5MV1Y,1209,family,154,18,4,-95.620059999999995,48.301490000000001
1209,ZBW0ZD7D,1210,family,68,11,2,-95.619990000000001,44.224750000000000
1210,WGN2WN7X,1211,center,302,70,4,-95.617279999999994,46.528550000000003
1211,WFB9WF7N,1212,family,225,26,2,-95.617040000000003,43.627510000000001
1212,HHB4HJ5D,1213,family,291,2,2,-95.616349999999997,43.606250000000003
1213,JFJ9BT7N,1214,family,28,3,3,-95.614952087399999,44.239459991499999
1214,PBP1IY1B,1215,family,137,11,3,-95.614680000000007,44.239500000000000
1215,PMG9SA1U,1216,family,261,27,2,-95.614019999999996,44.230680000000000
1216,JTW0PG1Y,1217,family,53,50,3,-95.613090000000000,44.948459999999997
1217,CDJ3KM0A,1218,family,168,10,4,-95.612871999999996,43.626640000000002
1218,QRH0NO2J,1219,family,111,9,2,-95.612309999999994,43.624519999999997
1219,AZA4SP9V,1220,family,136,50,4,-95.612091064500007,43.624519348100002
1220,SPV7LZ5O,1221,family,123,11,4,-95.611379999999997,44.233170000000001
1221,XHR8ST5S,1222,family,198,26,2,-95.608440000000002,45.307209999999998
1222,HPA7CH5F,1223,family,178,2,2,-95.607590000000002,45.323929999999997
1223,WRE4TR6F,1224,family,241,48,1,-95.606200000000001,43.871830000000003
1224,IMD2XG1P,1225,family,151,37,2,-95.605720000000005,45.319029999999998
1225,NAO3FP2A,1226,family,89,32,3,-95.603300000000004,43.625329999999998
1226,ZUJ5FA0G,1227,family,258,32,1,-95.603279999999998,45.258339999999997
1227,XQS5DG4L,1228,family,107,15,2,-95.603042602499997,45.333999633799998
1228,GZN4KI9C,1229,family,68,23,1,-95.603020000000001,45.962409999999998
1229,MFM9SY2Q,1230,family,282,27,1,-95.602920532200002,43.625308990500002
1230,JNO7LE4J,1231,center,328,31,1,-95.602790832500006,45.315704345699999
1231,SOB7RV8N,1232,family,26,9,1,-95.601860000000002,43.874740000000003
1232,HER6OU0B,1233,center,355,84,3,-95.600761413599997,43.623004913300001
1233,IXX2UU0O,1234,family,15,39,4,-95.600391999999999,43.622570000000003
1234,WHZ8IT1T,1235,family,91,45,2,-95.600391000000002,43.622570000000003
1235,FVQ0AY2Q,1236,family,40,2,1,-95.600390000000004,43.622570000000003
1236,VMF1WG5Z,1237,center,229,36,1,-95.600219999999993,43.871920000000003
1237,WYP4NQ5O,1238,center,193,48,3,-95.600009999999997,43.875470000000000
1238,NMZ4DB6T,1239,family,187,2,2,-95.599451999999999,45.967449999999999
1239,ROM7YZ6B,1240,center,228,99,4,-95.599451000000002,45.967449999999999
1240,XIT5XZ6Z,1241,center,266,99,2,-95.599369999999993,45.319180000000003
1241,NWC3DB2K,1242,family,38,44,4,-95.599249999999998,45.966709999999999
1242,XLP4CE7P,1243,family,126,3,3,-95.598762512199997,45.311794280999997
1243,NTB2KQ0P,1244,family,268,11,3,-95.597769999999997,45.305639999999997
1244,ZHA2LT5I,1245,center,272,66,1,-95.597702026400000,45.318935394299999
1245,XBR4GL6I,1246,center,489,37,3,-95.597160000000002,43.875529999999998
1246,KVN8VF9M,1247,center,277,36,2,-95.597149999999999,45.960450000000002
1247,ISD1JH2H,1248,family,231,31,1,-95.597137451199998,44.949268341100002
1248,RKM7TC6K,1249,family,178,37,3,-95.596176147500003,45.965435028100003
1249,TQA4BJ4G,1250,family,56,21,4,-95.596100000000007,45.967930000000003
1250,UWI5AC5C,1251,family,88,44,1,-95.595569999999995,43.869560000000000
1251,XQE3HU6Q,1252,family,78,48,4,-95.595443725600006,43.869678497300001
1252,ATT4IR5P,1253,family,40,14,4,-95.594963073700001,43.620502471899997
1253,PLY4EH8Z,1254,center,128,74,2,-95.594729999999998,43.620280000000001
1254,DHA2MU4L,1255,center,288,72,3,-95.594619750999996,43.619842529300001
1255,TVC3TK6J,1256,family,209,15,2,-95.594406127900001,45.321903228799997
1256,GSM9BA6F,1257,family,34,24,1,-95.594260000000006,45.321869999999997
1257,SXO6EA6K,1258,family,284,26,2,-95.593930000000000,43.623489999999997
1258,KKN4AB7D,1259,family,0,41,3,-95.593879699699997,45.968162536599998
1259,RDU3WO6O,1260,family,72,11,4,-95.593310000000002,43.621920000000003
1260,HXW9EU3M,1261,center,470,42,2,-95.593139648399998,43.621742248499999
1261,QDS4LD6F,1262,center,107,32,3,-95.590591430700002,45.969440460199998
1262,UZQ5PN3B,1263,family,0,49,3,-95.584559999999996,43.628940000000000
1263,TLK2AX1S,1264,center,367,21,4,-95.580629999999999,46.613819999999997
1264,BZA6FD1G,1265,family,295,19,1,-95.580140000000000,46.586750000000002
1265,TFI4WG9R,1266,center,217,54,4,-95.579560000000001,46.610709999999997
1266,JRO9UK1O,1267,family,221,48,1,-95.579480000000004,43.618839999999999
1267,MHO4EE0V,1268,family,130,50,2,-95.578536987299998,46.610946655299998
1268,XIJ7ID1U,1269,family,12,29,1,-95.578056335400007,43.615131378199997
1269,SBN6US6P,1270,family,149,34,4,-95.577979999999997,46.591889999999999
1270,JWL4IR8N,1271,center,206,80,3,-95.576059999999998,46.594029999999997
1271,AVK6PZ4D,1272,center,317,84,4,-95.575782775899995,43.636741638200000
1272,OMG0MY0Q,1273,family,276,15,4,-95.574280000000002,46.534350000000003
1273,IOJ0EY3I,1274,family,151,48,2,-95.572799682600007,44.963787078899998
1274,LCP0ZR9O,1275,center,465,73,1,-95.572469999999996,46.589489999999998
1275,VHB4TR6B,1276,family,28,0,3,-95.572190000000006,46.592730000000003
1276,ARO9WV5T,1277,family,26,18,2,-95.569620000000000,46.597400000000000
1277,SZI7DN9F,1278,center,322,20,4,-95.569299999999998,45.697310000000002
1278,ONG3EZ9C,1279,family,291,34,4,-95.568250000000006,43.545040000000000
1279,MBW5RP5X,1280,center,224,42,2,-95.568176269500000,46.598613739000001
1280,NBQ2FJ9K,1281,family,216,9,4,-95.566734314000001,46.593734741200002
1281,RCM2LT0Q,1282,family,190,1,4,-95.565880000000007,46.595619999999997
1282,DJV7PI0V,1283,family,174,34,1,-95.562389999999994,46.596780000000003
1283,CID0QF2A,1284,center,412,20,1,-95.560100000000006,46.596780000000003
1284,IAO6CF1T,1285,family,246,28,2,-95.559939999999997,46.594740000000002
1285,CKM0RU9U,1286,family,290,49,1,-95.559870000000004,44.807870000000001
1286,GIQ0ID2Y,1287,family,184,36,1,-95.559654235799997,44.808300018300002
1287,GQR4AD5I,1288,center,419,87,4,-95.556780000000003,44.416080000000001
1288,IMU2FM2M,1289,center,240,67,1,-95.556659999999994,44.809210000000000
1289,FKV6HV3V,1290,family,241,43,4,-95.555109999999999,44.415819999999997
1290,YNA2NM9A,1291,family,265,23,2,-95.554092407200002,44.812103271500000
1291,RQX6NJ1Y,1292,family,216,17,4,-95.553929999999994,44.416110000000003
1292,QTI7HC3D,1293,family,222,34,4,-95.553790000000006,44.812030000000000
1293,YTC9BW0Y,1294,family,142,24,4,-95.553680000000000,44.415720000000000
1294,RPF4PR7S,1295,center,200,61,1,-95.553030000000007,46.600879999999997
1295,YTW5CR8E,1296,family,75,21,3,-95.552149999999997,46.361010000000000
1296,YOO4MX0D,1297,family,180,1,3,-95.551959999999994,45.835299999999997
1297,ZDQ4DN8V,1298,family,151,44,1,-95.550340000000006,46.878210000000003
1298,JYN7PE5J,1299,family,52,43,2,-95.549840000000003,44.809289999999997
1299,BOH9RW9J,1300,family,152,19,4,-95.549263000500005,44.810058593800001
1300,OPH6VT5B,1301,center,488,93,1,-95.548969999999997,44.809829999999998
1301,LXZ2CX0N,1302,family,143,21,1,-95.548789999999997,44.418190000000003
1302,CBV8OO1S,1303,center,138,93,4,-95.546231000000006,44.811920000000001
1303,GYY4OA5B,1304,family,194,14,2,-95.546180725100001,44.812034606899999
1304,TJT4XQ4E,1305,family,256,33,2,-95.543809999999993,44.812770000000000
1305,ZIQ2LX3K,1306,family,248,42,4,-95.541520000000006,44.611600000000003
1306,BSO6YR2U,1307,center,444,77,1,-95.540949999999995,44.875979999999998
1307,TQV8HI5C,1308,family,224,4,2,-95.540679999999995,44.653260000000003
1308,TYP8FK4T,1309,family,142,35,2,-95.539619999999999,45.613579999999999
1309,QUB9CO6R,1310,family,145,46,2,-95.539550781299994,45.613464355500000
1310,ADI9WC7A,1311,family,54,11,3,-95.539220000000000,44.812339999999999
1311,NEC0XO1M,1312,family,286,43,3,-95.538818359399997,44.812446594199997
1312,UAD1RY2C,1313,family,44,32,1,-95.537220000000005,44.651649999999997
1313,SZA9YF6T,1314,family,284,12,2,-95.535030000000006,46.526940000000003
1314,OBS1OE0J,1315,family,9,0,2,-95.535018920900001,46.527812957800002
1315,NUN5BT9H,1316,family,47,38,4,-95.533836364699994,43.568988800000000
1316,RYS5LJ2N,1317,family,6,2,1,-95.532160000000005,45.625219999999999
1317,PDV3MJ2Y,1318,family,170,6,4,-95.531250000000000,44.473950000000002
1318,KKO3OG2H,1319,center,125,84,2,-95.526560000000003,43.545330000000000
1319,MRU1XE3U,1320,family,117,2,1,-95.523803710899998,45.614475250200002
1320,XUY5WF4G,1321,center,158,21,3,-95.522340000000000,48.857120000000002
1321,QGP1OZ8Q,1322,center,222,89,1,-95.521940000000001,47.151409999999998
1322,CUV0KZ9D,1323,center,141,78,2,-95.521190000000004,44.806649999999998
1323,TWR0TD7W,1324,family,194,34,4,-95.521109999999993,44.818030000000000
1324,OLM0HQ7J,1325,family,18,41,1,-95.520280000000000,44.809559999999998
1325,UAV7GM8Q,1326,center,347,89,2,-95.520009999999999,45.706159999999997
1326,EGE8DN1B,1327,center,413,29,2,-95.519973754899993,44.810585021999998
1327,YUO0VE0J,1328,family,15,24,1,-95.519523620599998,45.704986572300001
1328,RCD6TW3L,1329,family,107,12,4,-95.519159999999999,45.701940000000000
1329,QXU3IH4T,1330,center,189,66,3,-95.518879999999996,47.384320000000002
1330,HPZ5BH8D,1331,center,178,50,4,-95.515020000000007,45.614930000000001
1331,FVW8NK7Z,1332,center,191,29,2,-95.512031555199997,47.737030029300001
1332,PSO0LU9P,1333,family,113,36,2,-95.510452270499997,47.736991882300003
1333,VUS2GO0H,1334,center,293,88,2,-95.510131835899998,48.281906127900001
1334,QVQ0ZW2L,1335,center,417,100,1,-95.507509999999996,44.614490000000004
1335,HMS7HE5V,1336,family,243,15,3,-95.496300000000005,45.940320000000000
1336,EMK0YQ7Z,1337,family,54,9,2,-95.493409999999997,46.328069999999997
1337,JLR8YG2B,1338,family,195,17,2,-95.491839999999996,45.771290000000000
1338,KID9ET5V,1339,family,90,21,3,-95.490776061999995,45.291347503700003
1339,LZX5VJ2D,1340,family,54,1,3,-95.490129999999994,45.939999999999998
1340,WZO5BZ9I,1341,center,114,100,3,-95.489170000000001,45.940530000000003
1341,NEQ3OA8H,1342,family,166,12,3,-95.482259999999997,44.716180000000001
1342,ZYE0MV7I,1343,family,236,24,2,-95.480050000000006,45.931410000000000
1343,VSS5GG6D,1344,family,167,47,2,-95.479530334499998,46.528003692600002
1344,JXW9LW3Z,1345,center,495,93,1,-95.472160000000002,44.219209999999997
1345,UMP0CX1B,1346,family,153,37,4,-95.470290000000006,43.539459999999998
1346,NOT0US7I,1347,family,158,11,2,-95.469909668000000,43.539470672599997
1347,RBW4YM0R,1348,family,99,43,2,-95.469852000000003,44.908980000000000
1348,SOO2PN5S,1349,family,273,50,3,-95.466470000000001,43.696190000000001
1349,RAT1FL7P,1350,family,252,2,1,-95.466300000000004,47.581499999999998
1350,MPE1IC7O,1351,family,15,14,3,-95.466269999999994,44.220680000000002
1351,ORC7SS6M,1352,family,46,37,4,-95.465522000000007,43.697780000000002
1352,CPV7LN2E,1353,family,200,36,2,-95.465520999999995,43.697780000000002
1353,RVJ0UI2U,1354,family,27,49,4,-95.463470000000001,48.892949999999999
1354,SPT4MT9Z,1355,family,295,13,4,-95.462509155299998,45.933555603000002
1355,CPK1CA5U,1356,family,229,38,3,-95.462260000000001,45.935330000000000
1356,MEX4NJ7T,1357,family,267,28,2,-95.453479999999999,46.322569999999999
1357,YQJ8QL3J,1358,center,171,65,3,-95.452651977499997,47.528568267799997
1358,KKC2LA6V,1359,family,254,17,1,-95.452079999999995,46.323149999999998
1359,DFE5PI9J,1360,family,5,46,3,-95.447621999999996,46.319240000000001
1360,SPH7DB1T,1361,center,369,42,2,-95.445922851600002,44.399028778100003
1361,MHZ2MM1X,1362,family,92,32,4,-95.445869999999999,44.399799999999999
1362,PHK0FB3Y,1363,family,13,30,4,-95.442779999999999,44.183709999999998
1363,TCW6IU1I,1364,family,42,39,2,-95.442626953100003,44.148021698000001
1364,SQX1DT1J,1365,center,142,87,2,-95.441450000000003,44.042299999999997
1365,NWA8HV3I,1366,family,176,29,1,-95.440690000000004,46.325000000000003
1366,KIB2SW0I,1367,family,87,3,1,-95.439610000000002,44.042209999999997
1367,SYW3BY8W,1368,family,221,25,1,-95.438812255900004,44.042606353799997
1368,ZON2UA0U,1369,center,174,88,2,-95.435649999999995,45.901780000000002
1369,WPL9NS8O,1370,family,288,49,3,-95.433543000000000,47.704999999999998
1370,PBV9JI6V,1371,family,150,24,3,-95.432180000000002,45.895879999999998
1371,MUV1XX5Q,1372,center,239,21,1,-95.430992126500001,44.508106231699998
1372,NYZ9HF7K,1373,family,51,21,2,-95.430120000000002,47.691890000000001
1373,WUC5QX3B,1374,family,45,14,3,-95.430019999999999,46.383459999999999
1374,RFJ2GC7W,1375,center,211,81,2,-95.427803039599993,47.692619323700001
1375,FJQ9JD4X,1376,center,316,50,1,-95.427604675300003,45.891925811800000
1376,TPS5WV2F,1377,family,135,14,4,-95.427099999999996,45.892000000000003
1377,UFN0BV4D,1378,family,153,26,4,-95.419690000000003,45.803229999999999
1378,HHY2GO3J,1379,family,270,17,1,-95.418930053699995,45.803375244100003
1379,BLY4XP2U,1380,family,131,13,2,-95.418647766099994,48.898803710899998
1380,MDV2HG3Z,1381,center,370,89,4,-95.417370000000005,48.889420000000001
1381,EFI3LP6D,1382,family,253,10,4,-95.416179999999997,44.618650000000002
1382,WWI5SQ5V,1383,family,264,11,2,-95.415451049799998,45.912063598600000
1383,LIX2XM2B,1384,family,25,27,3,-95.413910000000001,44.409350000000003
1384,CEX3PW5E,1385,center,261,34,1,-95.413529999999994,45.910390000000000
1385,EMB9VZ7S,1386,family,226,24,1,-95.413100000000000,44.410029999999999
1386,UWA0MA3Y,1387,family,68,43,2,-95.412610000000001,44.410299999999999
1387,TSJ4LZ2D,1388,family,49,43,2,-95.411919999999995,45.839199999999998
1388,NTS3UA4T,1389,family,281,40,3,-95.411220000000000,45.935060000000000
1389,FBZ9ET2J,1390,family,62,18,3,-95.411169999999998,44.409010000000002
1390,BIZ1BL5B,1391,family,224,28,3,-95.410827636700006,44.409011840799998
1391,RRD5CK7S,1392,family,111,28,4,-95.410449999999997,44.512000000000000
1392,SSE6UN9F,1393,family,226,12,2,-95.409450000000007,45.900250000000000
