objectid,income,race,family_long,family_lat
10988,9,1,-95.083069,44.231892
10989,9,1,-94.985992,44.240032
10990,9,1,-94.479958,44.323036
10991,9,1,-94.468788,44.322372
10992,9,1,-94.478996,44.321762
10993,9,1,-94.474739,44.312332
10994,9,1,-94.494949,44.324505
10995,9,1,-94.493599,44.325706
10996,9,1,-95.044151,44.191875
10997,9,1,-94.471321,44.32777
10998,9,1,-94.486771,44.325138
10999,9,1,-94.455528,44.30978
11000,9,1,-94.985748,44.231033
11001,9,1,-94.619476,44.137409
11002,9,1,-94.56723,44.311871
11003,9,1,-94.477745,44.323757
11004,9,1,-94.464226,44.312096
11005,9,1,-94.466202,44.310768
11006,9,1,-94.46476,44.315247
11007,9,1,-94.443459,44.304008
11008,9,1,-94.459648,44.301113
11009,9,1,-94.482597,44.325268
11010,9,1,-94.463966,44.312832
11011,9,1,-94.469551,44.310955
11012,9,1,-93.588844,44.807247
11013,9,1,-93.589928,44.807629
11014,9,1,-93.621475,44.81654
11015,9,1,-93.621101,44.816769
11016,9,1,-93.815895,44.857376
11017,9,1,-94.006729,44.826736
11018,9,1,-93.586273,44.813656
11019,9,1,-93.615204,44.815403
11020,9,1,-93.628624,44.812363
11021,9,1,-93.595673,44.8354
11022,9,1,-93.639412,44.851604
11023,9,1,-93.791588,44.85125
11024,9,1,-93.522903,44.855705
11025,9,1,-93.783951,44.831535
11026,9,1,-94.001602,44.729168
11027,9,1,-93.645332,44.746391
11028,9,1,-93.645592,44.746944
11029,9,1,-93.780045,44.777405
11030,9,1,-93.778229,44.777569
11031,9,1,-93.551346,44.849155
11032,9,1,-93.57663,44.81192
11033,9,1,-93.783134,44.839725
11034,9,1,-93.781944,44.845669
11035,9,1,-93.808907,44.852161
11036,9,1,-93.927673,44.766373
11037,9,1,-93.91703,44.778027
11038,9,1,-93.916885,44.774818
11039,9,1,-93.77858,44.831123
11040,9,1,-93.792465,44.845715
11041,9,1,-93.558853,44.841656
11042,9,1,-93.555222,44.841621
11043,9,1,-93.934853,44.759064
11044,9,1,-93.930321,44.762375
11045,9,1,-93.919884,44.783497
11046,9,1,-93.780693,44.847214
11047,9,1,-93.565735,44.846294
11048,9,1,-93.91716,44.775696
11049,9,1,-93.787537,44.846195
11050,9,1,-93.919716,44.764599
11051,9,1,-93.795944,44.859989
11052,9,1,-93.91301,44.783657
11053,9,1,-93.654106,44.852497
11054,9,1,-93.607742,44.831585
11055,9,1,-93.613625,44.82682
11056,9,1,-93.613098,44.829491
11057,9,1,-93.609062,44.821037
11058,9,1,-93.608841,44.821072
11059,9,1,-93.608849,44.821056
11060,9,1,-93.806961,44.854523
11061,9,1,-93.626328,44.772213
11062,9,1,-93.792114,44.77702
11063,9,1,-93.795013,44.829514
11064,9,1,-93.937698,44.767872
11065,9,1,-93.610146,44.823589
11066,9,1,-93.710724,44.820526
11067,9,1,-93.595139,44.83147
11068,9,1,-93.596298,44.865391
11069,9,1,-93.792053,44.852348
11070,9,1,-93.79055,44.851883
11071,9,1,-93.810555,44.832283
11072,9,1,-93.608063,44.82198
11073,9,1,-93.626343,44.811203
11074,9,1,-94.000954,44.771175
11075,9,1,-93.601379,44.791451
11076,9,1,-93.622147,44.807545
11077,9,1,-93.625748,44.806553
11078,9,1,-93.624367,44.806732
11079,9,1,-93.616806,44.806335
11080,9,1,-93.678474,44.854931
11081,9,1,-93.678772,44.852192
11082,9,1,-93.630653,44.813133
11083,9,1,-93.616791,44.816753
11084,9,1,-93.6381,44.859905
11085,9,1,-93.590973,44.825092
11086,9,1,-93.771744,44.835155
11087,9,1,-93.805405,44.82851
11088,9,1,-93.804482,44.828274
11089,9,1,-93.641502,44.753521
11090,9,1,-93.57476,44.826519
11091,9,1,-93.58358,44.80389
11092,9,1,-93.784325,44.826347
11093,9,1,-93.78067,44.825695
11094,9,1,-93.781052,44.825726
11095,9,1,-93.785774,44.847031
11096,9,1,-93.810631,44.853474
11097,9,1,-93.799774,44.844631
11098,9,1,-93.8172,44.848831
11099,9,1,-93.805443,44.851585
11100,9,1,-93.799042,44.853317
11101,9,1,-93.910248,44.786503
11102,9,1,-93.92762,44.770885
11103,9,1,-93.92099,44.772236
11104,9,1,-93.784843,44.829494
11105,9,1,-93.783897,44.829311
11106,9,1,-93.627319,44.825176
11107,9,1,-93.776321,44.847218
11108,9,1,-93.627007,44.76252
11109,9,1,-93.640961,44.767056
11110,9,1,-93.777611,44.84824
11111,9,1,-93.606941,44.783112
11112,9,1,-93.594856,44.835876
11113,9,1,-93.634956,44.820305
11114,9,1,-93.634567,44.81971
11115,9,1,-93.920532,44.77882
11116,9,1,-93.928436,44.767864
11117,9,1,-95.12114,43.877998
11118,9,1,-94.886726,43.978462
11119,9,1,-95.118797,43.870243
11120,9,1,-95.098511,43.865158
11121,9,1,-94.920837,43.939098
11122,9,1,-95.114449,43.865761
11123,9,1,-94.93145,43.901508
11124,9,1,-95.197037,44.051067
11125,9,1,-95.090546,44.034863
11126,9,1,-95.125099,43.865166
11127,9,1,-95.107834,43.863045
11128,9,1,-95.120239,43.856354
11129,9,1,-95.120125,43.856709
11130,9,1,-95.131607,43.874039
11131,9,1,-95.116432,43.872448
11132,9,1,-95.117577,43.865326
11133,9,1,-95.236694,44.146812
11134,9,1,-94.87706,43.864361
11135,9,1,-93.974442,43.739532
11136,9,1,-93.730293,43.742153
11137,9,1,-93.728981,43.740723
11138,9,1,-94.169327,43.769615
11139,9,1,-93.832878,43.839573
11140,9,1,-94.105972,43.630047
11141,9,1,-93.726685,43.738934
11142,9,1,-93.811272,43.564404
11143,9,1,-93.736473,43.739849
11144,9,1,-94.026237,43.766449
11145,9,1,-94.021477,43.762581
11146,9,1,-93.96904,43.715828
11147,9,1,-93.896492,43.764694
11148,9,1,-94.096695,43.642113
11149,9,1,-94.102036,43.816837
11150,9,1,-93.688133,43.761452
11151,9,1,-94.086838,43.50568
11152,9,1,-94.099678,43.626385
11153,9,1,-93.648788,43.797359
11154,9,1,-94.083534,43.718945
11155,9,1,-93.683365,43.656116
11156,9,1,-93.571968,43.674343
11157,9,1,-93.550423,43.603317
11158,9,1,-93.572289,43.670094
11159,9,1,-93.616127,43.834442
11160,9,1,-93.503838,44.851543
11161,9,1,-93.498924,44.840965
11162,9,1,-93.505775,44.821892
11163,9,1,-95.171387,43.670975
11164,9,1,-94.992744,43.615238
11165,9,1,-95.136078,43.538128
11166,9,1,-95.026794,43.754986
11167,9,1,-95.032196,43.754528
11168,9,1,-95.166908,43.675343
11169,9,1,-95.176361,43.67897
11170,9,1,-95.321144,43.792294
11171,9,1,-95.16925,43.679859
11172,9,1,-95.05574,43.837784
11173,9,1,-95.167274,43.67881
11174,9,1,-95.010895,43.624279
11175,9,1,-95.222534,43.538769
11176,9,1,-94.979889,43.620495
11177,9,1,-95.172333,43.684288
11178,9,1,-95.359245,43.752842
11179,9,1,-95.169334,43.677635
11180,9,1,-95.000572,43.621105
11181,9,1,-93.909149,44.467262
11182,9,1,-93.591568,44.44072
11183,9,1,-93.558823,44.531048
11184,9,1,-93.731361,44.486019
11185,9,1,-93.921547,44.298347
11186,9,1,-93.835609,44.32555
11187,9,1,-93.963554,44.293224
11188,9,1,-93.629646,44.488228
11189,9,1,-93.964249,44.284279
11190,9,1,-93.555954,44.535374
11191,9,1,-93.568871,44.219994
11192,9,1,-93.571114,44.21769
11193,9,1,-93.873039,44.240677
11194,9,1,-93.585655,44.433483
11195,9,1,-93.910355,44.462349
11196,9,1,-93.605293,44.418255
11197,9,1,-93.58429,44.222431
11198,9,1,-93.726509,44.390518
11199,9,1,-93.720055,44.397232
11200,9,1,-93.724121,44.396561
11201,9,1,-93.912857,44.462833
11202,9,1,-93.573097,44.220825
11203,9,1,-93.721252,44.45406
11204,9,1,-93.581482,44.438602
11205,9,1,-93.590874,44.44001
11206,9,1,-93.577797,44.445084
11207,9,1,-93.729095,44.385914
11208,9,1,-93.574715,44.31488
11209,9,1,-93.896576,44.459713
11210,9,1,-93.89167,44.460827
11211,9,1,-93.677368,44.305347
11212,9,1,-93.577614,44.468109
11213,9,1,-93.575623,44.312408
11214,9,1,-93.70076,44.37796
11215,9,1,-93.703346,44.413868
11216,9,1,-93.578278,44.444176
11217,9,1,-93.728088,44.385483
11218,9,1,-93.72702,44.381401
11219,9,1,-93.910141,44.45319
11220,9,1,-93.587364,44.441235
11221,9,1,-93.570572,44.453773
11222,9,1,-93.563622,44.532574
11223,9,1,-94.303467,44.814243
11224,9,1,-94.148491,44.775108
11225,9,1,-94.161377,44.774158
11226,9,1,-94.149979,44.780552
11227,9,1,-94.457817,44.869011
11228,9,1,-94.321365,44.709667
11229,9,1,-94.141533,44.765182
11230,9,1,-94.483261,44.724201
11231,9,1,-94.384216,44.878448
11232,9,1,-94.112526,44.845642
11233,9,1,-94.11261,44.854778
11234,9,1,-94.382614,44.875912
11235,9,1,-94.129318,44.846916
11236,9,1,-94.152145,44.773113
11237,9,1,-94.398621,44.841419
11238,9,1,-94.289993,44.648418
11239,9,1,-94.29435,44.688953
11240,9,1,-94.239304,44.858891
11241,9,1,-94.486298,44.724129
11242,9,1,-94.294594,44.767017
11243,9,1,-94.146179,44.771427
11244,9,1,-94.260223,43.742435
11245,9,1,-94.711761,43.760384
11246,9,1,-94.464218,43.65984
11247,9,1,-94.617477,43.674938
11248,9,1,-94.621475,43.66357
11249,9,1,-94.626167,43.669018
11250,9,1,-94.449707,43.659035
11251,9,1,-94.621414,43.669991
11252,9,1,-94.458199,43.660416
11253,9,1,-94.468147,43.607063
11254,9,1,-94.527618,43.756859
11255,9,1,-94.457817,43.644371
11256,9,1,-94.361809,43.682659
11257,9,1,-94.668167,43.813667
11258,9,1,-94.461624,43.520943
11259,9,1,-94.430656,43.828285
11260,9,1,-94.461349,43.644138
11261,9,1,-94.468834,43.635098
11262,9,1,-94.478722,43.60199
11263,9,1,-94.458267,43.639462
11264,9,1,-94.459358,43.635544
11265,9,1,-94.469086,43.645405
11266,9,1,-94.343628,43.692299
11267,9,1,-94.478149,43.6385
11268,9,1,-94.447929,43.653152
11269,9,1,-94.27095,43.680206
11270,9,1,-94.559326,43.815678
11271,9,1,-94.344826,43.77813
11272,9,1,-94.454468,43.656361
11273,9,1,-94.43055,43.832027
11274,9,1,-94.435005,43.829113
11275,9,1,-94.459885,44.348026
11276,9,1,-94.180878,44.270058
11277,9,1,-94.180893,44.268814
11278,9,1,-94.047096,44.189873
11279,9,1,-94.025627,44.177845
11280,9,1,-94.032372,44.177738
11281,9,1,-94.053551,44.17683
11282,9,1,-94.053459,44.185234
11283,9,1,-94.017426,44.170799
11284,9,1,-94.009712,44.168095
11285,9,1,-94.04525,44.20137
11286,9,1,-94.064354,44.180424
11287,9,1,-94.034927,44.196415
11288,9,1,-94.051613,44.270336
11289,9,1,-94.024544,44.167473
11290,9,1,-94.010208,44.168434
11291,9,1,-94.05426,44.172401
11292,9,1,-94.062439,44.173
11293,9,1,-94.057869,44.173233
11294,9,1,-94.032509,44.186489
11295,9,1,-94.662102,44.426533
11296,9,1,-94.030022,44.191216
11297,9,1,-94.022331,44.182636
11298,9,1,-93.963089,44.33131
11299,9,1,-93.971107,44.312897
11300,9,1,-93.974541,44.314285
11301,9,1,-93.981316,44.312599
11302,9,1,-93.951027,44.344666
11303,9,1,-93.970947,44.311607
11304,9,1,-93.964882,44.349674
11305,9,1,-93.953674,44.330112
11306,9,1,-94.536148,44.390564
11307,9,1,-93.985199,44.315086
11308,9,1,-94.345146,44.365185
11309,9,1,-93.973236,44.313351
11310,9,1,-94.334,44.260178
11311,9,1,-94.344498,44.264923
11312,9,1,-94.395836,44.448238
11313,9,1,-94.926369,44.420906
11314,9,1,-95.117729,44.534058
11315,9,1,-95.101723,44.542755
11316,9,1,-95.098976,44.535686
11317,9,1,-95.127769,44.544525
11318,9,1,-94.907516,44.497719
11319,9,1,-95.266876,44.227757
11320,9,1,-95.092331,44.564293
11321,9,1,-95.363754,44.221512
11322,9,1,-94.953209,44.48608
11323,9,1,-95.116287,44.248783
11324,9,1,-95.17881,44.556465
11325,9,1,-95.106728,44.543598
11326,9,1,-95.413139,44.507366
11327,9,1,-95.259918,44.225548
11328,9,1,-95.261101,44.227734
11329,9,1,-95.265625,44.224152
11330,9,1,-95.116173,44.529854
11331,9,1,-95.114616,44.529907
11332,9,1,-95.309715,44.50589
11333,9,1,-95.265312,44.478844
11334,9,1,-95.251678,44.505352
11335,9,1,-95.050911,44.38158
11336,9,1,-95.349457,44.785439
11337,9,1,-94.61644,44.734417
11338,9,1,-94.978821,44.771786
11339,9,1,-94.814552,44.48922
11340,9,1,-94.988922,44.779552
11341,9,1,-94.896843,44.763039
11342,9,1,-95.209305,44.788139
11343,9,1,-94.886078,44.528873
11344,9,1,-95.206978,44.785271
11345,9,1,-95.104103,44.815704
11346,9,1,-95.210266,44.794689
11347,9,1,-95.352997,44.785103
11348,9,1,-95.211754,44.789692
11349,9,1,-95.107704,44.790668
11350,9,1,-94.724136,44.744064
11351,9,1,-94.898163,44.766075
11352,9,1,-94.985641,44.785191
11353,9,1,-94.6465,44.533337
11354,9,1,-93.762794,44.6092
11355,9,1,-93.746239,44.611107
11356,9,1,-93.747375,44.609711
11357,9,1,-93.514458,44.792999
11358,9,1,-93.49823,44.787975
11359,9,1,-93.632584,44.667076
11360,9,1,-93.76609,44.60915
11361,9,1,-93.763763,44.608982
11362,9,1,-93.767387,44.617767
11363,9,1,-93.53862,44.783546
11364,9,1,-93.615845,44.644363
11365,9,1,-93.623558,44.665295
11366,9,1,-93.758087,44.613899
11367,9,1,-93.500603,44.787807
11368,9,1,-93.52079,44.796806
11369,9,1,-93.667854,44.662163
11370,9,1,-93.666817,44.665714
11371,9,1,-93.519318,44.798237
11372,9,1,-93.512497,44.771595
11373,9,1,-93.516777,44.770203
11374,9,1,-93.763084,44.60717
11375,9,1,-93.58342,44.56052
11376,9,1,-93.522888,44.774654
11377,9,1,-93.538078,44.755505
11378,9,1,-93.626724,44.660004
11379,9,1,-93.755089,44.612877
11380,9,1,-93.770729,44.627174
11381,9,1,-93.512428,44.773457
11382,9,1,-93.743935,44.615215
11383,9,1,-93.785851,44.619717
11384,9,1,-93.501656,44.787888
11385,9,1,-93.532425,44.778316
11386,9,1,-93.648582,44.644791
11387,9,1,-93.747833,44.631561
11388,9,1,-93.539558,44.772755
11389,9,1,-93.505295,44.796379
11390,9,1,-93.50795,44.7967
11391,9,1,-93.518188,44.795231
11392,9,1,-93.519058,44.793793
11393,9,1,-93.518456,44.797569
11394,9,1,-93.517365,44.773468
11395,9,1,-93.517113,44.77309
11396,9,1,-93.499939,44.788357
11397,9,1,-93.515068,44.795223
11398,9,1,-93.515228,44.775139
11399,9,1,-93.511078,44.775738
11400,9,1,-93.588737,44.545532
11401,9,1,-93.522827,44.780399
11402,9,1,-93.545021,44.791454
11403,9,1,-93.640022,44.650219
11404,9,1,-93.53196,44.792137
11405,9,1,-93.53688,44.79512
11406,9,1,-93.65728,44.638813
11407,9,1,-93.643814,44.652493
11408,9,1,-93.757248,44.609554
11409,9,1,-93.74086,44.601147
11410,9,1,-93.761635,44.626308
11411,9,1,-93.532227,44.770107
11412,9,1,-93.630745,44.671963
11413,9,1,-93.64592,44.651524
11414,9,1,-93.560593,44.546745
11415,9,1,-93.533043,44.791859
11416,9,1,-93.565445,44.781464
11417,9,1,-93.562805,44.735497
11418,9,1,-93.816658,44.581104
11419,9,1,-93.499336,44.774582
11420,9,1,-94.224617,44.667744
11421,9,1,-94.090912,44.609734
11422,9,1,-94.090118,44.609344
11423,9,1,-94.584259,44.608776
11424,9,1,-94.228249,44.558414
11425,9,1,-94.506454,44.53273
11426,9,1,-93.943832,44.710041
11427,9,1,-94.22403,44.554657
11428,9,1,-94.223671,44.55492
11429,9,1,-94.526009,44.530354
11430,9,1,-94.573914,44.6012
11431,9,1,-94.219292,44.493736
11432,9,1,-94.487503,44.578808
11433,9,1,-94.524223,44.533833
11434,9,1,-94.044151,44.686649
11435,9,1,-94.363136,44.545647
11436,9,1,-94.362038,44.538666
11437,9,1,-94.070763,44.605946
11438,9,1,-94.225571,44.671505
11439,9,1,-94.231903,44.668644
11440,9,1,-94.363823,44.547447
11441,9,1,-94.223343,44.558189
11442,9,1,-94.531364,44.528236
11443,9,1,-93.993141,44.678955
11444,9,1,-94.069489,44.603447
11445,9,1,-94.524857,44.52924
11446,9,1,-94.528221,44.528858
11447,9,1,-93.53627,44.083828
11448,9,1,-93.70929,44.123478
11449,9,1,-93.720139,44.125881
11450,9,1,-93.531197,44.083195
11451,9,1,-93.706116,44.110245
11452,9,1,-93.705658,44.118149
11453,9,1,-93.712189,44.119984
11454,9,1,-93.706108,44.03363
11455,9,1,-94.626312,43.98608
11456,9,1,-94.793869,43.960499
11457,9,1,-94.629417,43.978542
11458,9,1,-94.626595,43.981304
11459,9,1,-94.838882,44.050426
11460,9,1,-94.411278,44.054615
11461,9,1,-94.407776,44.052124
11462,9,1,-94.407516,44.051994
11463,9,1,-94.626755,43.986996
11464,9,1,-94.677345,43.908928
11465,9,1,-94.678055,43.90979
11466,9,1,-94.431412,44.045799
11467,9,1,-94.404449,44.050919
11468,9,1,-94.404663,44.051208
11469,9,1,-94.584053,43.856148
11470,9,1,-93.485985,44.84549
11471,9,1,-93.484863,44.847321
11472,9,1,-93.489655,44.78352
11473,9,1,-93.493614,44.790581
11474,9,1,-93.490982,44.767422
11475,9,1,-93.491272,44.763172
11476,9,1,-93.487076,44.765301
11477,9,1,-93.490242,44.768227
11478,9,1,-93.514297,44.086033
11479,9,1,-93.510796,44.073307
11480,9,1,-93.512047,44.089485
11481,9,1,-93.518875,44.409325
11482,9,1,-93.497101,44.775692
11483,9,1,-93.493935,44.783535
11484,9,1,-93.495171,44.782719
11485,9,1,-93.496834,44.783211
11486,9,1,-93.495636,44.78278
11487,9,1,-93.499344,44.769238
11488,9,1,-93.487473,44.773296
11489,9,1,-95.700706,44.926605
11490,9,1,-96.434372,45.297726
11491,9,1,-96.433723,45.56892
11492,9,1,-96.313675,45.462994
11493,9,1,-96.447792,45.311031
11494,9,1,-96.442085,45.303944
11495,9,1,-96.159859,45.229279
11496,9,1,-96.427788,45.270821
11497,9,1,-96.145332,45.286011
11498,9,1,-95.70636,45.052223
11499,9,1,-95.626602,45.048145
11500,9,1,-95.799286,45.005859
11501,9,1,-95.715797,44.951866
11502,9,1,-95.588638,44.905663
11503,9,1,-95.765701,45.086777
11504,9,1,-95.489182,45.938053
11505,9,1,-95.596245,45.964809
11506,9,1,-95.500206,45.998463
11507,9,1,-95.413277,45.894398
11508,9,1,-95.544731,45.972431
11509,9,1,-95.545448,45.972012
11510,9,1,-95.413277,45.93927
11511,9,1,-95.594521,45.968639
11512,9,1,-95.601265,45.860806
11513,9,1,-95.600182,45.966656
11514,9,1,-95.433533,45.879623
11515,9,1,-95.430046,45.933811
11516,9,1,-95.6959,45.777042
11517,9,1,-95.590622,45.963097
11518,9,1,-95.502197,45.823196
11519,9,1,-95.847977,45.896561
11520,9,1,-96.16024,45.90477
11521,9,1,-95.821968,46.097908
11522,9,1,-96.035988,46.048294
11523,9,1,-95.894554,45.917976
11524,9,1,-95.815117,46.089043
11525,9,1,-95.984741,45.998379
11526,9,1,-95.99379,45.99868
11527,9,1,-95.992271,45.997574
11528,9,1,-96.281784,45.137333
11529,9,1,-96.06012,44.924911
11530,9,1,-96.050545,44.932728
11531,9,1,-96.050682,44.932426
11532,9,1,-96.051529,44.932655
11533,9,1,-96.219749,44.945259
11534,9,1,-96.196968,45.009579
11535,9,1,-95.964241,44.929195
11536,9,1,-96.349754,44.935673
11537,9,1,-96.420837,45.011993
11538,9,1,-96.119484,45.050041
11539,9,1,-96.19857,45.01136
11540,9,1,-96.062508,44.92588
11541,9,1,-95.798836,46.257843
11542,9,1,-96.091164,46.290112
11543,9,1,-96.095566,46.29105
11544,9,1,-96.094894,46.289913
11545,9,1,-96.091415,46.290451
11546,9,1,-96.089508,46.285416
11547,9,1,-96.088524,46.292336
11548,9,1,-96.088531,46.292728
11549,9,1,-96.075027,46.274391
11550,9,1,-95.552879,46.415733
11551,9,1,-95.877922,46.3507
11552,9,1,-95.580383,46.264156
11553,9,1,-96.070717,46.293694
11554,9,1,-96.080948,46.286003
11555,9,1,-96.114166,46.288383
11556,9,1,-96.088081,46.284966
11557,9,1,-96.180817,46.389431
11558,9,1,-95.569977,46.291969
11559,9,1,-95.45961,46.287994
11560,9,1,-96.164047,46.418682
11561,9,1,-96.083328,46.295288
11562,9,1,-96.084839,46.286613
11563,9,1,-96.085846,46.287567
11564,9,1,-96.012283,46.272923
11565,9,1,-95.543579,46.41906
11566,9,1,-96.08345,46.281872
11567,9,1,-95.870796,46.282692
11568,9,1,-96.081001,46.296101
11569,9,1,-96.132599,46.334511
11570,9,1,-96.132225,46.309864
11571,9,1,-96.17379,46.346569
11572,9,1,-96.065331,46.28463
11573,9,1,-96.086182,46.28455
11574,9,1,-96.084351,46.285072
11575,9,1,-96.066879,46.286766
11576,9,1,-96.066727,46.286846
11577,9,1,-96.061684,46.283974
11578,9,1,-96.05648,46.286163
11579,9,1,-96.067062,46.29277
11580,9,1,-96.066536,46.285912
11581,9,1,-95.435501,46.3937
11582,9,1,-95.423828,46.391102
11583,9,1,-96.088142,46.282635
11584,9,1,-95.534599,45.615211
11585,9,1,-95.52005,45.705479
11586,9,1,-95.490303,45.636707
11587,9,1,-95.466225,45.719528
11588,9,1,-95.530945,45.616913
11589,9,1,-95.535431,45.663853
11590,9,1,-95.514229,45.703522
11591,9,1,-95.514893,45.704311
11592,9,1,-95.509529,45.588303
11593,9,1,-95.443626,45.643169
11594,9,1,-95.53331,45.615402
11595,9,1,-95.461159,45.500824
11596,9,1,-95.49202,45.660858
11597,9,1,-95.740608,45.618423
11598,9,1,-95.920868,45.589817
11599,9,1,-96.012001,45.692287
11600,9,1,-96.088264,45.681885
11601,9,1,-95.927269,45.58976
11602,9,1,-95.924088,45.589272
11603,9,1,-95.796852,45.494446
11604,9,1,-95.788055,45.493172
11605,9,1,-95.826515,45.495853
11606,9,1,-95.770149,45.487263
11607,9,1,-95.903282,45.582855
11608,9,1,-95.910347,45.582973
11609,9,1,-96.174286,45.578342
11610,9,1,-95.800652,45.496666
11611,9,1,-95.949265,45.539127
11612,9,1,-95.999359,45.470352
11613,9,1,-95.924156,45.446121
11614,9,1,-96.171761,45.573849
11615,9,1,-95.468254,45.242123
11616,9,1,-95.452858,45.243584
11617,9,1,-95.601273,45.311745
11618,9,1,-95.601379,45.310177
11619,9,1,-95.606041,45.307339
11620,9,1,-95.604401,45.281521
11621,9,1,-96.015915,45.194752
11622,9,1,-95.762947,45.222736
11623,9,1,-95.606972,45.312866
11624,9,1,-95.597298,45.31221
11625,9,1,-95.615395,45.277939
11626,9,1,-96.038246,45.214619
11627,9,1,-95.598732,45.312241
11628,9,1,-96.012321,45.201126
11629,9,1,-95.596413,45.322754
11630,9,1,-95.593758,45.318268
11631,9,1,-95.425545,45.395691
11632,9,1,-95.505104,45.259251
11633,9,1,-96.279961,45.616516
11634,9,1,-96.829559,45.588264
11635,9,1,-96.504082,45.803059
11636,9,1,-96.420311,45.720173
11637,9,1,-96.660019,45.700832
11638,9,1,-96.496193,45.802994
11639,9,1,-96.503731,45.808308
11640,9,1,-96.490479,45.813286
11641,9,1,-96.505234,45.805756
11642,9,1,-96.408875,45.726456
11643,9,1,-96.309952,46.278915
11644,9,1,-96.574432,46.268089
11645,9,1,-96.574036,46.257961
11646,9,1,-96.590958,46.275448
11647,9,1,-93.696175,46.364639
11648,9,1,-93.709457,46.368511
11649,9,1,-93.748619,46.353992
11650,9,1,-93.50267,45.266472
11651,9,1,-93.504623,45.258919
11652,9,1,-93.482117,45.25481
11653,9,1,-93.501732,45.384083
11654,9,1,-93.479897,45.300724
11655,9,1,-93.484482,45.249947
11656,9,1,-94.179878,45.59914
11657,9,1,-94.18013,45.600384
11658,9,1,-93.908035,45.663605
11659,9,1,-93.969963,45.800285
11660,9,1,-94.132553,45.571663
11661,9,1,-94.21917,45.747654
11662,9,1,-94.213257,45.750851
11663,9,1,-94.174316,45.605629
11664,9,1,-94.133545,45.581623
11665,9,1,-94.140991,45.610584
11666,9,1,-94.14045,45.611416
11667,9,1,-93.912003,45.662842
11668,9,1,-93.986588,45.727535
11669,9,1,-94.156776,45.571167
11670,9,1,-94.189087,45.620129
11671,9,1,-93.95211,45.646896
11672,9,1,-93.9646,45.638382
11673,9,1,-94.167061,45.708839
