providerid,uid,caretype,price,capacity,quality,provider_long,provider_lat
EUJ6IC3V,3065,family,7,2,2,-94.22114000000001,45.53426
WQI3ZP0C,3066,family,291,30,2,-94.22114000000001,45.62005
UPJ7GY8K,3067,family,189,13,3,-94.22110000000001,46.39363
LGZ1AF1S,3068,family,162,40,2,-94.22093963623047,44.54964828491211
JKQ5RR0M,3069,center,230,70,2,-94.22090911865234,45.74763488769531
WDV7OW2R,3070,family,226,38,4,-94.22026824951172,45.55755996704102
PZJ8YX0B,3071,family,43,11,4,-94.22023,44.10117
IIR5MR2P,3072,family,230,1,2,-94.21995,46.30524
RVD7XL2V,3073,family,6,14,2,-94.21992492675781,45.53394317626953
MLD0EK5A,3074,family,36,11,4,-94.21941,44.55335
JVL1FP8G,3075,family,230,11,2,-94.21933,45.60569
OVB2VT1S,3076,family,144,7,3,-94.21930999999999,45.61983
ING1LC5T,3077,family,76,29,2,-94.21926879882813,44.55331802368164
PFK0UU2S,3078,family,143,12,1,-94.21910095214844,46.30520629882813
YPX5AT1H,3079,center,279,48,2,-94.21905,44.55679
BAM5MR8T,3080,family,273,21,3,-94.21898,44.10991
SOT6UU6H,3081,family,225,2,2,-94.21888,45.60686
GOY2DX2R,3082,family,262,19,4,-94.21864318847656,44.61579895019531
AFX6BD1Y,3083,family,199,7,3,-94.21843,44.61588
YTU8QG6X,3084,family,28,43,1,-94.2183,45.60694
LSW5DW3K,3085,family,163,6,2,-94.21813,44.10905
LUL9RQ1X,3086,family,174,44,3,-94.21813,45.74377
FNQ2TX6G,3087,center,340,83,1,-94.2174,45.89482
UTT2ZF1L,3088,family,154,0,4,-94.21726,46.30522
WJP7TN4J,3089,family,207,6,4,-94.21672,45.29324
JTH8QT1F,3090,center,224,26,3,-94.21664,45.29247
SSJ9FR0W,3091,center,239,80,3,-94.21585,46.3298
DPO0WV3O,3092,family,244,26,4,-94.21577453613281,45.62252044677734
RGG4CM3B,3093,center,495,58,3,-94.21548,45.59821
YZA7NB2E,3094,family,217,4,3,-94.21548,46.34728
YNG5JT7Y,3095,center,215,98,4,-94.21537780761719,45.64502334594727
XFV2AE5Z,3096,center,419,74,4,-94.21408,45.61403
SSU0FT6H,3097,family,26,37,4,-94.21399,45.29221
PSL3SL7F,3098,family,9,49,3,-94.21310424804688,45.61600875854492
ZDE8UN2N,3099,family,190,35,1,-94.21303,45.62287
ROF1XD9P,3100,center,388,60,3,-94.21298,44.55181
ERE5GI1N,3101,family,112,34,1,-94.21295000000001,45.6432
QUJ7RH9A,3102,family,147,49,2,-94.21276,45.52996
SXE4ND1I,3103,center,198,27,3,-94.2125244140625,44.10389709472656
POU4BQ8V,3104,family,185,8,1,-94.21246337890625,44.55412292480469
DWU1NE3Z,3105,family,283,37,3,-94.212462,44.10379
WOK8XS3U,3106,family,36,29,2,-94.21246100000001,44.10379
ZTG5DM8P,3107,family,62,45,2,-94.21237000000001,46.35019
IZE7UC4B,3108,family,94,46,1,-94.21229553222656,45.62258148193359
BQB1WZ3C,3109,center,475,45,4,-94.21177,45.58425
WLL4XL1X,3110,family,72,2,3,-94.2116,45.63809
VVR9VV5Z,3111,center,125,22,2,-94.2116,45.63851
QMX9QO6D,3112,family,12,50,4,-94.21092,44.10349
QWG3MS1X,3113,family,250,28,2,-94.21077,45.6247
IQX6HL6R,3114,family,231,4,2,-94.21021270751953,45.6677131652832
KJL9FC7W,3115,family,104,38,4,-94.20967,45.62429
UTK0JW6Q,3116,family,105,5,4,-94.20949,45.6369
YPM2GT8X,3117,family,252,40,2,-94.20929718017578,45.64225769042969
BCZ8SH9U,3118,family,58,48,3,-94.20875549316406,45.63535308837891
OVC0ER1S,3119,family,121,32,1,-94.20854187011719,44.07594680786133
KHN7TV4S,3120,family,282,37,3,-94.20842742919922,45.6226921081543
ATA1WA5J,3121,center,312,78,4,-94.20771026611328,45.61531448364258
DXD8RZ9T,3122,family,148,7,3,-94.20771000000001,45.61563
YQV8LH9S,3123,family,45,19,4,-94.20768,45.75687
UQN5VR8P,3124,family,165,6,3,-94.20762000000001,45.62268
WOJ1MV2M,3125,family,237,0,4,-94.20757,46.36037
VMM9QG9E,3126,family,290,29,1,-94.20565000000001,44.10373
SAI0AQ8N,3127,family,246,19,1,-94.20538999999999,45.59861
FVA8LS3H,3128,center,342,42,1,-94.20534515380859,45.08490753173828
MOT1JO7P,3129,family,155,28,3,-94.20486450195313,45.43526840209961
RSE1CK0Z,3130,center,416,96,3,-94.20458221435547,45.57078170776367
OJY6YV6H,3131,family,93,16,3,-94.20295,45.58589
KAI1GM5H,3132,center,112,44,4,-94.20269999999999,44.564
HWW3GZ1F,3133,family,242,16,1,-94.20125,45.60166
PPU6LP9U,3134,family,220,10,4,-94.20123,45.55716
GJO8EB3Y,3135,family,207,17,2,-94.20115,45.61295
KOZ0DX1I,3136,family,178,18,3,-94.20107,44.90255
OHN2EG7G,3137,family,31,40,1,-94.20066,46.35254
KYA8CN1B,3138,family,111,25,3,-94.20064544677734,46.34756088256836
IZK2OL8E,3139,family,191,30,4,-94.20054,44.90408
QHJ3CA5A,3140,family,243,27,2,-94.20023999999999,46.34761
NVC3BR4J,3141,center,248,69,3,-94.19964,46.34879
ECV9IY7F,3142,center,465,69,2,-94.19943237304688,46.39842224121094
CIJ8KG3O,3143,center,132,63,4,-94.19929000000001,46.39829
EJD5IU1Y,3144,family,295,13,2,-94.19900512695313,44.90835952758789
VUP0TN4H,3145,family,147,37,3,-94.19897,45.56122
JAC4QW8E,3146,family,72,48,1,-94.19893999999999,45.54052
FCT6VS6M,3147,family,65,3,4,-94.19883,44.9085
TYL9VM2D,3148,family,184,1,2,-94.19873,46.34463
UVK2FN5B,3149,center,105,41,1,-94.19849000000001,45.57351
BJE0TN0I,3150,family,146,47,2,-94.19829,45.57364
NTZ8WX7S,3151,family,117,4,1,-94.19808999999999,46.35868
JFK3OH8P,3152,family,194,36,1,-94.19763946533203,46.35863876342773
BUS8CU1E,3153,center,476,87,2,-94.19686889648438,46.34538650512695
CFH5ZH3Q,3154,family,216,12,1,-94.19658,45.28228
ZOS3QI9B,3155,family,77,3,3,-94.19605,45.6238
RDH2BA8U,3156,family,299,41,3,-94.19596862792969,45.62356567382813
CAJ9TX7W,3157,family,81,7,4,-94.19589233398438,46.35470199584961
PZA9FY4F,3158,family,197,26,3,-94.19586,44.90334
AVN5WW9M,3159,family,174,0,4,-94.19539,45.56008
JUH6PQ1D,3160,center,438,78,4,-94.19514465332031,46.34931945800781
ZDS6OD1B,3161,family,293,20,2,-94.19513702392578,45.61161422729492
LKJ9QA0M,3162,center,477,56,3,-94.19503,46.35192
DIE9XV2R,3163,family,259,30,2,-94.19495000000001,46.34908
YOV8NZ8F,3164,center,107,41,1,-94.19476,45.55732
FIF1DH9P,3165,family,83,11,3,-94.19475,45.52296
UUT6WJ9U,3166,family,260,5,4,-94.1947,45.08133
CAA4VL3Q,3167,center,270,96,1,-94.19468000000001,45.57426
KGM1JG9B,3168,family,201,7,1,-94.19457,45.56898
KGS2KV0L,3169,family,52,46,3,-94.19451141357422,46.36286926269531
JKH3KH8X,3170,center,240,32,1,-94.19443,45.07341
OPJ1BX2E,3171,center,150,55,4,-94.19419097900391,45.62466812133789
FEF3OB3G,3172,family,270,47,3,-94.19389,45.57733
IEW5CB6Y,3173,family,14,1,1,-94.19332885742188,45.53028869628906
VKY6UH8G,3174,family,287,7,1,-94.19298000000001,45.61637
RDZ8ZR0K,3175,center,404,32,3,-94.19293999999999,45.60939
DVO0BF2G,3176,family,256,15,2,-94.1927,45.0741
KTE5NX2I,3177,family,154,42,2,-94.19242,44.90493
QYN7GX3B,3178,center,429,95,3,-94.19240000000001,44.90436
YYY8WY9W,3179,family,212,32,1,-94.19238,44.27284
VSM7WC1D,3180,family,58,47,2,-94.19234,45.56853
KHJ5IG9N,3181,family,13,22,4,-94.19232940673828,44.90413665771484
HMR9TV2E,3182,center,377,56,2,-94.19208,45.56519
KTN7OE5U,3183,center,264,65,3,-94.19101000000001,46.43419
COB9CH1Y,3184,family,31,15,1,-94.19079000000001,45.56533
NWR2LB5O,3185,family,254,36,3,-94.19074000000001,45.52965
HSR1BX5A,3186,family,25,34,4,-94.19062,45.07223
ASG2WM1R,3187,center,170,22,2,-94.19043731689453,45.56475830078125
TFQ2KV2P,3188,family,212,27,1,-94.19032,45.61706
TWP4JZ8A,3189,center,422,51,3,-94.19014,45.61265
ZOP0FQ0Z,3190,family,266,6,2,-94.19012451171875,45.07287979125977
MJM6TT6B,3191,family,156,30,1,-94.19008,45.56167
SPK0JI1B,3192,family,57,31,4,-94.18964,45.07287
EAO6KN6N,3193,family,209,10,1,-94.18886566162109,45.72020721435547
FZY8QA2T,3194,family,51,21,4,-94.1887,45.60815
NSU0VT9T,3195,family,277,35,2,-94.18828000000001,45.55724
VAL0XD4E,3196,family,213,2,1,-94.18787,45.61029
UBE0XS8R,3197,family,106,31,2,-94.18775177001953,45.72185134887695
ZXD1FH7Q,3198,center,298,20,3,-94.18773,46.35072
HBR4SR8R,3199,family,5,35,4,-94.18771,46.37886
ZQP6XF4X,3200,center,157,33,1,-94.18769073486328,46.35056686401367
BMD3NQ8R,3201,center,188,46,2,-94.18754,45.55609
SLU2YV9L,3202,family,180,26,1,-94.1874,46.36219
AIC5BS5P,3203,family,91,6,4,-94.18711090087891,44.28190994262695
VAH7OS4U,3204,family,176,31,1,-94.18696,44.28201
KSC5QF6Y,3205,center,311,92,2,-94.18671999999999,45.72139
DTK3RW4I,3206,center,464,70,3,-94.18668,45.536
BUN1EG6R,3207,family,237,15,2,-94.18666,45.57471
KHA3VI8E,3208,family,171,10,2,-94.18650817871094,45.56454086303711
MQC5WL6Y,3209,center,224,51,3,-94.18619,45.57512
ATV8RN4V,3210,family,285,34,3,-94.1861,45.52772
DDX2HP2D,3211,family,285,21,2,-94.18588,44.27056
ORY6CO7B,3212,family,290,44,4,-94.18559000000001,44.27433
VQH3CQ7T,3213,family,124,21,2,-94.18556976318359,45.5349235534668
XZZ7RQ6M,3214,family,21,21,1,-94.18540191650391,46.35345458984375
LKQ5WU7G,3215,family,119,23,4,-94.18521,46.35342
CXX5EZ7H,3216,family,96,48,3,-94.18519000000001,44.27268
DEG8FA3C,3217,center,185,61,4,-94.1851806640625,45.5672721862793
CKN1WV8S,3218,family,29,49,2,-94.18459,45.71782
VNH1GQ7O,3219,center,419,33,3,-94.18360137939453,45.54050827026367
DHV9YJ4K,3220,family,181,0,4,-94.18342,45.57379
VYZ2VI2Q,3221,family,247,2,1,-94.18305206298828,45.57348251342773
KID4AV4X,3222,center,101,23,2,-94.1829,46.3706
USY8MB2C,3223,family,265,9,1,-94.18282000000001,46.36582
WFS4TB5G,3224,family,78,32,3,-94.18256,45.56375
XRM2BH1F,3225,family,292,15,3,-94.18252,45.44213
EUI9QH5E,3226,family,156,8,4,-94.18239,45.71368
NYH2BC6J,3227,center,379,100,2,-94.18237000000001,46.36582
FSW7QY3X,3228,family,14,27,2,-94.18223,45.52404
KKA8PM4Y,3229,center,245,90,3,-94.18193817138672,45.71365737915039
BSU9BP9S,3230,center,475,60,2,-94.18192291259766,45.54853057861328
GVU9SJ6X,3231,center,210,70,1,-94.18182,45.54832
ZMP1QG0T,3232,center,198,37,1,-94.18178,45.56114
IPI9JM9Y,3233,family,3,33,4,-94.18173217773438,45.56857299804688
JQL1EK7U,3234,family,136,47,2,-94.181,45.69334
ACI2MX9N,3235,family,165,18,3,-94.18066,45.54982
FXY0FN9M,3236,family,288,47,4,-94.18051,45.55738
DQJ1HI9K,3237,family,149,25,4,-94.18029,45.5656
VSI2KA4M,3238,family,163,38,4,-94.18024444580078,45.54987716674805
BCN5CS8S,3239,center,180,52,4,-94.18012,45.60839
LWF7JA5W,3240,family,4,7,3,-94.17971,45.60002
DOU6MT0L,3241,family,154,50,2,-94.17968000000001,45.53655
WXM4KN0A,3242,family,76,8,3,-94.17964935302734,45.60848236083984
YBC0QP2B,3243,center,268,84,3,-94.17958,45.07417
JUH3SD8K,3244,family,222,27,4,-94.1794,45.60946
LHF8RO0J,3245,center,482,36,2,-94.17923,45.55581
MWP5HE2E,3246,family,155,9,4,-94.17919999999999,45.56007
KAJ7AB0W,3247,family,215,7,2,-94.17845153808594,43.76772308349609
VFG2KV7N,3248,center,392,90,2,-94.17845,45.55994
XZB0YX2L,3249,family,42,4,4,-94.17776000000001,44.52912
SJJ3TO2V,3250,family,5,24,4,-94.17740000000001,45.52722
SDS1PD1O,3251,family,219,0,3,-94.17733,45.53692
XII4ZB9R,3252,family,176,21,2,-94.17725,45.71999
XWS8OO9X,3253,center,274,69,3,-94.17716217041016,45.72018051147461
NEU3JU0Z,3254,family,288,43,4,-94.1771240234375,46.37312698364258
QHX4KW6L,3255,family,102,4,4,-94.17702,46.36579
RTT2JO9F,3256,center,314,28,4,-94.17694854736328,45.52078628540039
FDB1SV1B,3257,family,141,30,1,-94.17691000000001,45.50972
ZVK4HL6A,3258,family,168,40,3,-94.17658,45.57647
FMY1VK7H,3259,family,46,50,4,-94.17622,45.06606
TNB7DX5J,3260,family,283,26,2,-94.17592999999999,46.34433
JYH1KZ7C,3261,family,18,43,4,-94.17565000000001,45.55909
WGQ9PY3F,3262,family,94,33,2,-94.17555,45.60662
CUB9XM8A,3263,family,92,37,2,-94.17483,45.25125
RRG6EC0K,3264,center,232,70,2,-94.17446136474609,46.37593841552734
EIX5DM0Z,3265,family,0,36,3,-94.17395999999999,43.7681
GWG5NW6F,3266,family,7,38,2,-94.17358,45.57977
EXH2MX2R,3267,center,256,56,3,-94.17356109619141,45.57194137573242
LNP8RF9Y,3268,family,248,23,1,-94.17328000000001,45.57683
OSO0XW6K,3269,family,258,12,2,-94.17323303222656,46.37170791625977
BZK9MR9V,3270,family,232,47,1,-94.17308044433594,46.36952209472656
MHN3LR1S,3271,family,158,48,3,-94.17305,45.61037
UWB2OG9S,3272,center,322,97,1,-94.17256999999999,45.57005
WJD6MF7H,3273,center,216,56,2,-94.17221000000001,45.6116
SVQ2RS9T,3274,family,276,24,2,-94.17207999999999,45.55212
CZZ8WY3K,3275,family,240,40,2,-94.17179,45.5972
BJG1NY0U,3276,family,40,37,3,-94.17173767089844,45.59726333618164
ISH0EJ6J,3277,center,163,72,3,-94.17139,46.37337
QOM7UM6K,3278,family,211,25,3,-94.17133,45.57538
RRW3MC3K,3279,family,193,39,1,-94.17108917236328,45.59537506103516
NEQ1YF4U,3280,family,235,6,2,-94.170782,46.37208
EJV3HD4F,3281,center,383,68,2,-94.17078100000001,46.37208
GKC2FT6L,3282,family,130,3,4,-94.17054748535156,45.05071640014648
MYA2RU6E,3283,family,22,11,3,-94.17035,45.41652
BGR1VH3F,3284,center,314,58,4,-94.17022,45.66264
TPB5LP6J,3285,family,18,0,2,-94.17018,45.60701
TQC1SA9V,3286,center,409,92,3,-94.16972351074219,45.60696029663086
BWI1SY6J,3287,family,260,21,1,-94.16943359375,45.56343078613281
JDN3JC0Y,3288,family,88,45,1,-94.16912000000001,45.55281
KHX2FJ6U,3289,family,257,2,3,-94.16897,45.56306
GLW7LO8H,3290,family,193,10,4,-94.16874,45.54585
MBP3EP3T,3291,family,250,35,3,-94.16871999999999,45.52029
AFU1JD4B,3292,family,5,11,1,-94.16871999999999,46.00819
OAO8QL2U,3293,family,47,0,3,-94.16856384277344,44.77336883544922
AYR0WY0A,3294,family,253,29,2,-94.16854095458984,45.6026611328125
HZH7XG4Z,3295,center,293,89,1,-94.16851,45.60241
YVM1YG2S,3296,center,229,62,4,-94.16847229003906,43.76548385620117
JIE3BQ9N,3297,family,138,23,1,-94.16847199999999,43.88791
DNP1SF8M,3298,family,96,17,1,-94.16840362548828,44.77336883544922
LSS6SJ7T,3299,family,149,18,4,-94.16825,45.59681
PZN3LI0F,3300,family,242,39,3,-94.16822000000001,43.96047
IDI1CU9M,3301,family,14,47,2,-94.16793,45.41278
FRD3AM0L,3302,family,295,49,3,-94.16786000000001,45.60135
AFS1JO5X,3303,family,2,30,3,-94.16759999999999,45.60392
EPU6DE9H,3304,family,134,32,1,-94.16758,45.61143
ZNB2IT4I,3305,family,97,23,1,-94.16728973388672,45.54142379760742
GDS2QV2O,3306,family,173,33,2,-94.16700744628906,46.00822830200195
YTR9UJ1B,3307,center,344,33,4,-94.16691,45.54087
MKE6ZW9J,3308,center,131,66,2,-94.16687,45.55791
EGP9ZG4Y,3309,family,68,14,4,-94.16679382324219,45.59253311157227
JHV6HR2E,3310,center,430,61,2,-94.16678619384766,45.5575065612793
KMT6HP5I,3311,family,73,28,2,-94.1664,45.54108
PFA5FW5H,3312,family,193,24,4,-94.16630000000001,45.60466
BDJ9XV7H,3313,center,151,49,3,-94.16618347167969,44.77596282958984
LPK1LA7S,3314,family,82,33,3,-94.16567230224609,46.34832000732422
BNJ2GV7J,3315,family,75,11,1,-94.16552,46.34834
UIO7BV4Y,3316,family,1,4,1,-94.16536000000001,45.60641
IAY1DT1I,3317,family,8,32,2,-94.1651,45.55069
ZZY0XQ5V,3318,family,40,30,3,-94.16494,45.547
GJK2CC5V,3319,family,208,28,2,-94.16484,45.60325
YAB9JT6B,3320,family,212,11,4,-94.16478729248047,45.55067825317383
NZL3HW7L,3321,center,374,55,2,-94.16474151611328,45.54729461669922
RAD2MD9H,3322,family,44,5,4,-94.16451000000001,45.5423
XVL0YZ8J,3323,center,341,32,3,-94.1644287109375,45.59808349609375
CPL4JT1L,3324,family,147,47,1,-94.16412353515625,45.5178108215332
ZHU3AP0U,3325,family,259,26,2,-94.16410000000001,45.5975
HGV5TY3P,3326,center,275,34,2,-94.16383361816406,45.61079406738281
THG5TN7U,3327,family,232,30,4,-94.16367,45.59352
FIG8PJ7T,3328,family,23,43,1,-94.16364,45.51781
KRG9TT0W,3329,family,148,38,4,-94.16311,45.59912
CYH1YC5M,3330,center,134,29,3,-94.16271,44.77519
WVX2SU3F,3331,family,251,28,1,-94.16265869140625,45.40612411499023
OOF9ES4J,3332,center,251,98,1,-94.16234,44.7753
AXZ5YZ5S,3333,family,25,8,1,-94.161663,45.59136
GRU9CR3U,3334,family,267,32,1,-94.161661,45.59136
VTV6KM1C,3335,family,252,6,2,-94.16119384765625,45.57881546020508
UBN5CS3R,3336,family,18,36,4,-94.16094207763672,45.6059455871582
EDB9WX0Y,3337,center,488,59,4,-94.16085,45.59452
TZH1OG9N,3338,center,147,72,3,-94.16082,45.57884
ZGW8TW4V,3339,center,371,69,2,-94.16053771972656,45.53635025024414
SCF7XB4N,3340,family,166,16,2,-94.16049,43.76241
ACV6SP4E,3341,family,214,15,4,-94.16022,45.96309
CFI9AM0S,3342,family,21,17,1,-94.16020202636719,45.55339813232422
WAS1XA7V,3343,center,173,88,2,-94.15877,45.58331
KFP0SR7E,3344,family,98,27,2,-94.15827,45.48283
JPR2TV3C,3345,family,254,40,3,-94.158081,45.52282
XDB3ZH3S,3346,family,181,20,1,-94.15808,45.52282
XFS7JC9B,3347,center,347,99,4,-94.15766000000001,45.57049
GBT7ET7U,3348,family,59,33,2,-94.15754,45.41954
WNG4JM2C,3349,center,240,80,3,-94.15713500976563,44.77378845214844
HEW9VY9C,3350,center,394,26,4,-94.15698,44.7733
DUU9AI0U,3351,family,31,20,1,-94.15697,45.59055
NAQ5VS0Q,3352,center,332,58,4,-94.15692,44.76623
CXG2MR4X,3353,family,203,48,3,-94.15691,44.7753
RJE7SN5X,3354,family,64,50,1,-94.15634,45.52634
OES2PY7G,3355,family,210,47,4,-94.15611,45.48072
ETG5ZN2H,3356,family,5,0,4,-94.1561,45.48337
ERQ2YH4F,3357,center,128,53,4,-94.15599060058594,45.54719924926758
VTN8FK8Z,3358,center,307,51,4,-94.15595,46.38633
NCN4AW4M,3359,family,37,21,2,-94.15520477294922,43.88795852661133
ULX8FA7K,3360,family,130,2,3,-94.15373229980469,45.47087097167969
KXW6EG4Q,3361,family,41,1,2,-94.15337,43.88937
WIP4UZ1G,3362,family,18,19,1,-94.15318298339844,45.54644775390625
UNB8RZ3R,3363,family,263,46,2,-94.15293,44.76104
TVN3ZZ8P,3364,center,178,29,3,-94.1527099609375,45.55220794677734
KGR8SQ5V,3365,family,275,30,1,-94.15228000000001,44.7608
VTQ5RH4O,3366,family,217,49,3,-94.152,45.24857
SLF9TD4A,3367,family,289,14,1,-94.15199279785156,46.272216796875
CJG4HH1G,3368,family,32,40,1,-94.15016937255859,44.76117324829102
ZVC9VD4C,3369,family,85,31,1,-94.14939880371094,45.47698211669922
VXR0GZ4K,3370,center,495,47,4,-94.14794000000001,44.77429
XZW5UO7J,3371,center,340,30,3,-94.14781951904297,45.47674560546875
HLV6UI8T,3372,center,160,35,4,-94.14781188964844,44.77807235717773
LTT7PI5C,3373,center,269,91,1,-94.1477,43.55623
BVB1HB4I,3374,center,499,62,3,-94.14769,45.57503
LFP3SY0C,3375,family,96,16,1,-94.14761,44.77806
NVZ8SO3Q,3376,family,169,14,2,-94.14754000000001,45.47653
ZYU1XX5W,3377,family,212,42,1,-94.14697,45.25171
ZTZ0VM9K,3378,family,269,10,2,-94.14655999999999,45.56113
LXY2PX2Z,3379,family,118,40,2,-94.14654,44.77039
PUG6VY2Q,3380,family,198,20,2,-94.14637756347656,44.77090072631836
QJV6FJ2L,3381,family,244,16,4,-94.14634704589844,45.47653579711914
XUK8WR6U,3382,family,107,50,4,-94.14591,44.76899
HJB7ZO5X,3383,center,416,47,3,-94.14575000000001,45.60291
DPD1RG3C,3384,center,299,44,2,-94.14568,45.47568
XJQ4KE2H,3385,family,230,15,2,-94.14427947998047,45.96871185302734
UQU7ZQ1H,3386,family,7,11,1,-94.14364999999999,45.58778
FCN9FM3D,3387,family,7,46,1,-94.14359,44.77651
PGF9UI5C,3388,family,89,28,2,-94.14328,45.55808
VUK8VC3A,3389,family,121,26,2,-94.142822265625,45.65455627441406
KZW7VO1V,3390,family,152,4,1,-94.14215,45.60938
NAB7XI1O,3391,family,208,3,3,-94.14214,46.71296
MXG1TS2H,3392,family,104,34,4,-94.14189,45.54384
LPI6GQ6M,3393,family,10,19,2,-94.14169,45.61195
MQL6LM4P,3394,center,162,91,1,-94.14151000976563,45.61172485351563
BRJ0RN5V,3395,center,222,95,3,-94.14080047607422,45.5803108215332
BIX9NH5F,3396,center,362,96,1,-94.140672,44.77539
FEN6VO8B,3397,family,282,40,2,-94.140671,44.77539
AYU6VQ5L,3398,family,176,39,2,-94.14053,45.57955
HIB2DY4Z,3399,family,296,45,3,-94.14037999999999,45.55271
YLC3JT5U,3400,family,50,42,3,-94.13949,45.58704
DQZ8HQ9P,3401,center,112,88,4,-94.13896,45.58621
NAR6HO7K,3402,family,153,13,1,-94.1377,45.51753
HBP9PR2Z,3403,family,254,42,1,-94.13763,45.55685
SPZ4PO8D,3404,family,279,22,3,-94.13763,45.55695
YSY7OJ5B,3405,center,217,98,3,-94.13746999999999,45.54069
WUY1WY6J,3406,family,26,32,3,-94.13724517822266,45.51854705810547
XPN0IY2D,3407,center,292,64,4,-94.13699,46.35172
HMB0OE8S,3408,family,109,31,4,-94.13688999999999,44.77105
PWL6TL0W,3409,center,443,87,2,-94.13556,44.77434
RFD0KP0G,3410,center,443,63,2,-94.13534545898438,45.26640319824219
BOP0TG9O,3411,family,126,20,2,-94.13511,45.25654
OQG1KI0K,3412,family,191,0,2,-94.13507080078125,44.77417373657227
LDG5RS3Z,3413,center,228,61,4,-94.1348,45.56497
TEK4CF5Z,3414,center,287,40,4,-94.13464999999999,45.58222
KHO8ER4T,3415,family,201,34,1,-94.13437,45.25768
JSA2LJ9P,3416,family,294,13,4,-94.13433074951172,45.56223297119141
LUC3NY4J,3417,center,253,57,1,-94.13431,45.25859
XTN3EC0I,3418,family,263,45,2,-94.13429260253906,45.25830459594727
VAC4LB9Z,3419,family,290,40,2,-94.13308000000001,45.6424
GDH6MY9L,3420,center,137,41,2,-94.13255310058594,45.5316162109375
HTL3UU4O,3421,family,252,44,1,-94.13240999999999,45.59591
FOY3UO6B,3422,center,108,71,2,-94.13212,46.51401
XNO2EQ0A,3423,family,214,46,4,-94.13209999999999,45.55296
UER7TJ9G,3424,family,34,32,2,-94.13198089599609,45.5655632019043
QKB3BG3B,3425,center,287,100,4,-94.13191986083984,45.59611129760742
MSB1EQ6P,3426,center,318,70,3,-94.13180541992188,45.59148025512695
FIB6RZ6M,3427,center,447,73,3,-94.13127,45.70759
NBL3AL3Z,3428,family,160,36,3,-94.13108,44.77163
FCY3NF3U,3429,center,209,99,4,-94.13056182861328,45.59135437011719
ZWL4KP9I,3430,family,241,42,2,-94.1297,45.59723
ALW5VF7H,3431,family,300,6,3,-94.12958999999999,45.59687
BYE8WJ7H,3432,family,265,8,4,-94.12909000000001,45.7962
VGT1UX3L,3433,family,99,37,3,-94.12908,45.59706
TZL3MK0E,3434,family,53,18,2,-94.12817,45.59975
FNO6XC6I,3435,center,410,59,1,-94.12763214111328,45.59059524536133
FKH2TR9T,3436,center,486,44,3,-94.12725830078125,45.79440689086914
KGP4GY2E,3437,center,496,90,2,-94.12719,45.5642
OFY5KM1L,3438,family,138,5,4,-94.1259,44.76799
WLS8MU3O,3439,family,193,21,2,-94.12512,44.76586
CAQ3AH0S,3440,center,179,86,4,-94.12481689453125,45.56441879272461
SMT8UU0O,3441,family,64,48,2,-94.12473,46.51477
ARH0SJ3D,3442,family,181,36,4,-94.12432,45.96129
KOG5SJ8K,3443,family,210,42,2,-94.12397,46.48832
YGV0VR1P,3444,family,53,9,1,-94.12161254882813,45.57534790039063
IPC7RL3F,3445,center,162,25,1,-94.12113952636719,45.59218597412109
OZT3VU7A,3446,family,57,11,1,-94.11899,45.50059
CHO0LT9H,3447,family,276,7,2,-94.11785125732422,44.76872634887695
WCH6LI0E,3448,family,108,37,3,-94.11744,46.22869
WKZ4KY7T,3449,family,32,4,3,-94.11698,45.57661
UKA7CX1R,3450,family,255,9,3,-94.11651999999999,45.89809
SUL2LY9R,3451,family,10,36,3,-94.11615999999999,44.63043
CZZ4RA8P,3452,center,159,39,2,-94.11615999999999,45.57513
VIN8VB1X,3453,center,419,52,3,-94.11518,45.23805
FMK5UK4X,3454,center,162,58,3,-94.11475372314453,46.0417594909668
CPY7WK8S,3455,family,103,12,1,-94.11466,45.25605
WZG1QF0T,3456,center,321,98,1,-94.113151,45.26763
HZC3SF3V,3457,family,24,5,4,-94.11299,45.26022
TIA0GW2P,3458,family,234,10,2,-94.11248000000001,45.72834
CIE1YD3F,3459,center,319,56,1,-94.11215972900391,44.8836784362793
SNI2HR2I,3460,family,182,41,2,-94.11212,44.76872
IBS8GA3C,3461,family,93,17,1,-94.11152648925781,45.96453094482422
